season,team,hc_person_id,head_coach,pc_person_id,actual_play_caller,hc_career_win_pct_shrunk,hc_prior_games,hc_reliability,hc_roll3_win_pct_shrunk,pc_prior_games,pc_career_off_rank_composite_shrunk,pc_roll3_off_rank_composite_shrunk,pc_career_z_epa_play_shrunk,pc_career_z_success_rate_shrunk,pc_career_z_points_per_drive_shrunk,pc_career_z_yards_play_shrunk,pc_career_z_explosive_rate_shrunk,pc_career_z_redzone_td_rate_shrunk,pc_roll3_z_epa_play_shrunk,pc_roll3_z_success_rate_shrunk,pc_roll3_z_points_per_drive_shrunk,pc_roll3_z_yards_play_shrunk,pc_roll3_z_explosive_rate_shrunk,pc_roll3_z_redzone_td_rate_shrunk,pc_career_plays_per_game_shrunk,pc_career_neutral_pass_rate_shrunk,pc_career_proe_shrunk,pc_career_early_down_pass_rate_shrunk,pc_career_redzone_pass_rate_shrunk,pc_career_seconds_per_play_shrunk,pc_career_rb_carry_share_shrunk,pc_career_qb_carry_share_shrunk,pc_career_rb_target_share_shrunk,pc_career_wr_target_share_shrunk,pc_career_te_target_share_shrunk,pc_career_rz_rb_share_shrunk,pc_career_rz_wr_share_shrunk,pc_career_rz_te_share_shrunk,pc_career_rz_qb_share_shrunk,pc_career_team_adot_shrunk,pc_roll3_plays_per_game_shrunk,pc_roll3_neutral_pass_rate_shrunk,pc_roll3_proe_shrunk,pc_roll3_early_down_pass_rate_shrunk,pc_roll3_redzone_pass_rate_shrunk,pc_roll3_seconds_per_play_shrunk,pc_roll3_rb_carry_share_shrunk,pc_roll3_qb_carry_share_shrunk,pc_roll3_rb_target_share_shrunk,pc_roll3_wr_target_share_shrunk,pc_roll3_te_target_share_shrunk,pc_roll3_rz_rb_share_shrunk,pc_roll3_rz_wr_share_shrunk,pc_roll3_rz_te_share_shrunk,pc_roll3_rz_qb_share_shrunk,pc_roll3_team_adot_shrunk,pc_reliability,hc_no_prior_history,pc_no_prior_history,pc_is_unknown,hc_prior_games_log,pc_prior_games_log,hc_changed,hc_tenure_current_team,pc_changed,pc_tenure_current_team,pc_is_head_coach
2017,CLE,hue_jackson,Hue Jackson,hue_jackson,Hue Jackson,0.390625,32.0,0.5,0.3541666666666667,32.0,0.4064516129032258,0.4064516129032258,-0.23919655636552903,-0.4473238532417977,-0.2936658424236125,-0.22321960019959725,0.056593135750299776,-0.07451309251290668,-0.23919655636552903,-0.4473238532417977,-0.2936658424236125,-0.22321960019959725,0.056593135750299776,-0.07451309251290668,31.0,0.28189289711665133,-1.196917899673732,0.2725878011891547,0.26044823232323233,14.374238799563216,0.41650619105895903,0.06600046792887478,0.11602852116003984,0.2855342173947814,0.097930162053698,0.26110567856394495,0.14969965774952854,0.04702451630928265,0.0421701473772438,4.07881120357501,31.0,0.28189289711665133,-1.196917899673732,0.2725878011891547,0.26044823232323233,14.374238799563216,0.41650619105895903,0.06600046792887478,0.11602852116003984,0.2855342173947814,0.097930162053698,0.26110567856394495,0.14969965774952854,0.04702451630928265,0.0421701473772438,4.07881120357501,0.5,0,0,0,3.4965075614664802,3.4965075614664802,0.0,1,0.0,1.0,1.0
2017,DAL,jason_garrett,Jason Garrett,scott_linehan,Scott Linehan,0.5441176470588236,104.0,0.7647058823529411,0.5625,48.0,0.6283870967741935,0.6283870967741935,0.40865373315866255,0.6679382707813043,0.4000413317212829,0.5137527712228299,0.46244507236773597,0.17490893915288666,0.40865373315866255,0.6679382707813043,0.4000413317212829,0.5137527712228299,0.46244507236773597,0.17490893915288666,36.875,0.31125822127590236,-3.0902892241513187,0.29322364364307824,0.34481665288116903,19.15190584661673,0.5501624755869607,0.036920989765383334,0.10813889814023478,0.34633257902304093,0.14346592832855715,0.2786079918693141,0.20379328722639495,0.09562231972434988,0.021976401179940982,4.9527426227046,36.875,0.31125822127590236,-3.0902892241513187,0.29322364364307824,0.34481665288116903,19.15190584661673,0.5501624755869607,0.036920989765383334,0.10813889814023478,0.34633257902304093,0.14346592832855715,0.2786079918693141,0.20379328722639495,0.09562231972434988,0.021976401179940982,4.9527426227046,0.6,0,0,0,4.653960350157523,3.8918202981106265,0.0,3,0.0,3.0,0.0
2017,DEN,vance_joseph,Vance Joseph,mike_mccoy,Mike McCoy,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,1.0,0,,0.0,0.0
2017,DET,jim_caldwell,Jim Caldwell,jim_bob_cooter,Jim Bob Cooter,0.5390625,96.0,0.75,0.5375,25.0,0.5211092246745896,0.5211092246745896,0.11129755590597977,0.2634472666491072,0.06988061675474601,-0.030528308904738538,-0.342452109028557,0.38467055314978216,0.11129755590597977,0.2634472666491072,0.06988061675474601,-0.030528308904738538,-0.342452109028557,0.38467055314978216,27.06359649122807,0.27079603771333094,1.968014722831717,0.27408211779081887,0.30968831163128696,13.322449704692334,0.3841694880476044,0.03857597209397763,0.09756537368479408,0.26812226819404644,0.07064793039256304,0.1905404536983484,0.19480324743482635,0.03313840155945417,0.017415333204806874,3.1321129023591334,27.06359649122807,0.27079603771333094,1.968014722831717,0.27408211779081887,0.30968831163128696,13.322449704692334,0.3841694880476044,0.03857597209397763,0.09756537368479408,0.26812226819404644,0.07064793039256304,0.1905404536983484,0.19480324743482635,0.03313840155945417,0.017415333204806874,3.1321129023591334,0.43859649122807015,0,0,0,4.574710978503383,3.258096538021482,0.0,3,0.0,2.0,0.0
2017,GB,mike_mccarthy,Mike McCarthy,mike_mccarthy,Mike McCarthy,0.627403846153846,176.0,0.8461538461538461,0.6,34.0,0.6934506353861192,0.6934506353861192,0.7426373971814969,0.4405402750614624,0.8228815176251721,0.5451354808515814,0.51402273367152,0.29730504583811695,0.7426373971814969,0.4405402750614624,0.8228815176251721,0.5451354808515814,0.51402273367152,0.29730504583811695,32.12310606060606,0.32722459112472985,2.7258109989447465,0.3046609335514477,0.35020413583247806,15.61088514602718,0.3502649998937508,0.05806237308299657,0.05866409999343415,0.3669514984422529,0.08271495450331943,0.1348704264068544,0.2565697879268191,0.05632556738199672,0.03159437456398183,4.31435066677324,32.12310606060606,0.32722459112472985,2.7258109989447465,0.3046609335514477,0.35020413583247806,15.61088514602718,0.3502649998937508,0.05806237308299657,0.05866409999343415,0.3669514984422529,0.08271495450331943,0.1348704264068544,0.2565697879268191,0.05632556738199672,0.03159437456398183,4.31435066677324,0.5151515151515151,0,0,0,5.176149732573829,3.5553480614894135,0.0,3,0.0,1.0,1.0
2017,HOU,bill_obrien,Bill O'Brien,bill_obrien,Bill O'Brien,0.5375,48.0,0.6,0.5375,29.0,0.3814912744579588,0.3814912744579588,-0.3036116072465733,-0.35252888477429034,-0.34735366431375436,-0.45298067612457665,-0.298062184741124,-0.4660811354858417,-0.3036116072465733,-0.35252888477429034,-0.34735366431375436,-0.45298067612457665,-0.298062184741124,-0.4660811354858417,31.11782786885246,0.24948603984111353,-2.8681246534013924,0.2343596376405078,0.2663977795125336,13.678984614446527,0.43146207396534353,0.03763863442294551,0.0772812076786847,0.29958235076853135,0.0939824416853709,0.2406631332429434,0.1505188487969746,0.05284058328286859,0.023498696849036337,3.9978352399203434,31.11782786885246,0.24948603984111353,-2.8681246534013924,0.2343596376405078,0.2663977795125336,13.678984614446527,0.43146207396534353,0.03763863442294551,0.0772812076786847,0.29958235076853135,0.0939824416853709,0.2406631332429434,0.1505188487969746,0.05284058328286859,0.023498696849036337,3.9978352399203434,0.47540983606557374,0,0,0,3.8918202981106265,3.4011973816621555,0.0,3,0.0,1.0,1.0
2017,IND,chuck_pagano,Chuck Pagano,rob_chudzinski,Rob Chudzinski,0.5803571428571429,80.0,0.7142857142857143,0.5375,24.0,0.4986175115207373,0.4986175115207373,-0.08843056629526598,0.011081125434304584,0.09945950141810128,-0.1111096820962577,-0.27657963991428053,0.17325701634014068,-0.08843056629526598,0.011081125434304584,0.09945950141810128,-0.1111096820962577,-0.27657963991428053,0.17325701634014068,27.330357142857142,0.2609851704679291,1.471871419459331,0.26111124111165457,0.25380856567979304,12.412952548055081,0.36873127754157825,0.05315506435534656,0.0760367461026233,0.24723136723403477,0.1045937598894535,0.2103706471146811,0.12394339886984541,0.06910132474042245,0.024081943990410797,3.612332835665982,27.330357142857142,0.2609851704679291,1.471871419459331,0.26111124111165457,0.25380856567979304,12.412952548055081,0.36873127754157825,0.05315506435534656,0.0760367461026233,0.24723136723403477,0.1045937598894535,0.2103706471146811,0.12394339886984541,0.06910132474042245,0.024081943990410797,3.612332835665982,0.42857142857142855,0,0,0,4.394449154672439,3.2188758248682006,0.0,3,0.0,1.0,0.0
2017,JAX,doug_marrone,Doug Marrone,nathaniel_hackett,Nathaniel Hackett,0.48484848484848486,34.0,0.5151515151515151,0.52,24.0,0.38341013824884795,0.38341013824884795,-0.35833110367038573,-0.28195838221632,-0.33470923962582605,-0.40692872191798657,-0.4674298538355499,-0.263542941714639,-0.35833110367038573,-0.28195838221632,-0.33470923962582605,-0.40692872191798657,-0.4674298538355499,-0.263542941714639,27.303571428571427,0.25108474960577987,0.25200750336377564,0.24439505468871492,0.2712360632068661,12.105129289575403,0.38297292334370103,0.03422964139474214,0.09792134029694219,0.24931007996818588,0.07711469910506824,0.1857142857142857,0.15247252747252746,0.05219780219780217,0.024999999999999984,3.2463439449262137,27.303571428571427,0.25108474960577987,0.25200750336377564,0.24439505468871492,0.2712360632068661,12.105129289575403,0.38297292334370103,0.03422964139474214,0.09792134029694219,0.24931007996818588,0.07711469910506824,0.1857142857142857,0.15247252747252746,0.05219780219780217,0.024999999999999984,3.2463439449262137,0.42857142857142855,0,0,0,3.5553480614894135,3.2188758248682006,1.0,0,0.0,1.0,0.0
2017,KC,andy_reid,Andy Reid,andy_reid,Andy Reid,0.5921875000000001,288.0,0.9,0.6,48.0,0.5393548387096774,0.5393548387096774,0.2567766456611857,0.059281590433310105,0.05246416071836546,0.01130466320760669,-0.20436259353234745,0.0555436324015143,0.2567766456611857,0.059281590433310105,0.05246416071836546,0.01130466320760669,-0.20436259353234745,0.0555436324015143,35.8,0.3527040396214593,0.6787407375330827,0.33391781620309763,0.3556640134059489,18.53786893747397,0.49312624833672486,0.07229441355523478,0.10081490523380068,0.3224541140570886,0.1661860173204915,0.298375175070028,0.16987885154061624,0.08968242296918767,0.029667366946778677,3.8843125643525522,35.8,0.3527040396214593,0.6787407375330827,0.33391781620309763,0.3556640134059489,18.53786893747397,0.49312624833672486,0.07229441355523478,0.10081490523380068,0.3224541140570886,0.1661860173204915,0.298375175070028,0.16987885154061624,0.08968242296918767,0.029667366946778677,3.8843125643525522,0.6,0,0,0,5.666426688112432,3.8918202981106265,0.0,3,0.0,3.0,1.0
2017,LA,sean_mcvay,Sean McVay,sean_mcvay,Sean McVay,0.5,0.0,0.0,0.5,32.0,0.6306451612903226,0.6306451612903226,0.46225715346296603,0.41921085045725104,0.3702418105311936,0.5529497908410226,0.18995438575991108,-0.11554413860083163,0.46225715346296603,0.41921085045725104,0.3702418105311936,0.5529497908410226,0.18995438575991108,-0.11554413860083163,31.09375,0.2990104449073942,0.06522498493362211,0.2774840785569004,0.28769289958534605,15.077913318912238,0.4704341957995918,0.0233804068733952,0.08121477295170378,0.2894178326724701,0.126243106512921,0.2373707600217667,0.15652775258479956,0.08253219662615635,0.021880101578088125,4.201439353260545,31.09375,0.2990104449073942,0.06522498493362211,0.2774840785569004,0.28769289958534605,15.077913318912238,0.4704341957995918,0.0233804068733952,0.08121477295170378,0.2894178326724701,0.126243106512921,0.2373707600217667,0.15652775258479956,0.08253219662615635,0.021880101578088125,4.201439353260545,0.5,1,0,0,0.0,3.4965075614664802,1.0,0,1.0,0.0,1.0
2017,LAC,anthony_lynn,Anthony Lynn,ken_whisenhunt,Ken Whisenhunt,0.48484848484848486,1.0,0.030303030303030304,0.48484848484848486,24.0,0.35115207373271884,0.35115207373271884,-0.5741556826975379,-0.37763323846802715,-0.6460299044176632,-0.24172806963091878,-0.20264242788186299,-0.07179560242901399,-0.5741556826975379,-0.37763323846802715,-0.6460299044176632,-0.24172806963091878,-0.20264242788186299,-0.07179560242901399,24.77678571428571,0.24412783981517136,-0.19114138978139503,0.2469222724653491,0.2598116169544741,12.591351238491404,0.32270391953960387,0.04473249459905957,0.051731566211080444,0.251277282424375,0.12416794954949323,0.18150800393791044,0.14394950843548973,0.08489433723078581,0.018219578967242512,3.9023520194183696,24.77678571428571,0.24412783981517136,-0.19114138978139503,0.2469222724653491,0.2598116169544741,12.591351238491404,0.32270391953960387,0.04473249459905957,0.051731566211080444,0.251277282424375,0.12416794954949323,0.18150800393791044,0.14394950843548973,0.08489433723078581,0.018219578967242512,3.9023520194183696,0.42857142857142855,0,0,0,0.6931471805599453,3.2188758248682006,1.0,0,,0.0,0.0
2017,LV,jack_del_rio,Jack Del Rio,todd_downing,Todd Downing,0.5073891625615764,171.0,0.8423645320197044,0.546875,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5.147494476813453,0.0,0.0,2,1.0,0.0,0.0
2017,MIA,adam_gase,Adam Gase,adam_gase,Adam Gase,0.5416666666666667,16.0,0.3333333333333333,0.5416666666666667,48.0,0.5909677419354838,0.5909677419354838,0.2721585236496114,0.2347731735462969,0.26294927278198965,0.35405695206827364,0.5577511568411164,0.24633655185287756,0.2721585236496114,0.2347731735462969,0.26294927278198965,0.35405695206827364,0.5577511568411164,0.24633655185287756,37.0625,0.31814079201057505,-2.2873011117148865,0.30599482269254114,0.351427025913142,18.054096605666643,0.5525213989781127,0.038331491400314555,0.11103929630439065,0.3749894723549429,0.11397123134066639,0.31629928301595867,0.1897988589931385,0.07219774882430034,0.0217041091666024,4.95581025925298,37.0625,0.31814079201057505,-2.2873011117148865,0.30599482269254114,0.351427025913142,18.054096605666643,0.5525213989781127,0.038331491400314555,0.11103929630439065,0.3749894723549429,0.11397123134066639,0.31629928301595867,0.1897988589931385,0.07219774882430034,0.0217041091666024,4.95581025925298,0.6,0,0,0,2.833213344056216,3.8918202981106265,0.0,1,0.0,1.0,1.0
2017,MIN,mike_zimmer,Mike Zimmer,pat_shurmur,Pat Shurmur,0.5249999999999999,48.0,0.6,0.5249999999999999,8.0,0.4490322580645162,0.4490322580645162,-0.10524180315296783,-0.07403592522285656,-0.16656830334178013,-0.1869134695283295,-0.2418778428877976,-0.18148893600296145,-0.10524180315296783,-0.07403592522285656,-0.16656830334178013,-0.1869134695283295,-0.2418778428877976,-0.18148893600296145,12.387500000000001,0.12437357630979501,0.22131150469980856,0.1145478374836173,0.10945945945945945,5.8654275092936805,0.18739726027397263,0.005479452054794521,0.05948717948717948,0.08854700854700855,0.0505982905982906,0.1118881118881119,0.040559440559440545,0.04195804195804196,0.0,1.3199318568994889,12.387500000000001,0.12437357630979501,0.22131150469980856,0.1145478374836173,0.10945945945945945,5.8654275092936805,0.18739726027397263,0.005479452054794521,0.05948717948717948,0.08854700854700855,0.0505982905982906,0.1118881118881119,0.040559440559440545,0.04195804195804196,0.0,1.3199318568994889,0.2,0,0,0,3.8918202981106265,2.1972245773362196,0.0,3,0.0,1.0,0.0
2017,NE,bill_belichick,Bill Belichick,josh_mcdaniels,Josh McDaniels,0.7138157894736843,272.0,0.8947368421052632,0.675,48.0,0.7058064516129032,0.7058064516129032,0.8512559264850541,0.39745440759519735,0.8434238450874062,0.33820464183519994,-0.16778581190344075,0.6086539670069957,0.8512559264850541,0.39745440759519735,0.8434238450874062,0.33820464183519994,-0.16778581190344075,0.6086539670069957,38.987500000000004,0.37571279800524965,2.335639090582339,0.339667055371004,0.3142041198501872,16.959585447253392,0.532404947691782,0.0389956296480624,0.12453244897088486,0.3170906395324033,0.15283006649479192,0.31664409301615765,0.15853926225494866,0.08559351744105942,0.0284266059615633,4.72581862350688,38.987500000000004,0.37571279800524965,2.335639090582339,0.339667055371004,0.3142041198501872,16.959585447253392,0.532404947691782,0.0389956296480624,0.12453244897088486,0.3170906395324033,0.15283006649479192,0.31664409301615765,0.15853926225494866,0.08559351744105942,0.0284266059615633,4.72581862350688,0.6,0,0,0,5.60947179518496,3.8918202981106265,0.0,3,0.0,3.0,0.0
2017,NO,sean_payton,Sean Payton,sean_payton,Sean Payton,0.5729166666666667,160.0,0.8333333333333334,0.4625,32.0,0.6741935483870968,0.6741935483870968,0.5321740138840234,0.5245882923450521,0.6099965804087335,0.6272277235536918,0.23280695183051256,0.483688797996203,0.5321740138840234,0.5245882923450521,0.6099965804087335,0.6272277235536918,0.23280695183051256,0.483688797996203,33.71875,0.31183565333806473,0.66090049513274,0.29684251808702616,0.2725304807020269,14.143268433123506,0.46166127848628496,0.016584356426479402,0.1152205184067929,0.25040849673202614,0.12633896151053012,0.2612837587865335,0.10096806018004685,0.10750400789246514,0.009557282032309775,3.887067784315306,33.71875,0.31183565333806473,0.66090049513274,0.29684251808702616,0.2725304807020269,14.143268433123506,0.46166127848628496,0.016584356426479402,0.1152205184067929,0.25040849673202614,0.12633896151053012,0.2612837587865335,0.10096806018004685,0.10750400789246514,0.009557282032309775,3.887067784315306,0.5,0,0,0,5.081404364984463,3.4965075614664802,0.0,3,,0.0,1.0
2017,NYG,ben_mcadoo,Ben McAdoo,mike_sullivan,Mike Sullivan,0.5625,16.0,0.3333333333333333,0.5625,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,2.833213344056216,0.0,0.0,1,1.0,0.0,0.0
2017,NYJ,todd_bowles,Todd Bowles,john_morton,John Morton,0.4925373134328358,35.0,0.5223880597014925,0.484375,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3.58351893845611,0.0,0.0,2,1.0,0.0,0.0
2017,PHI,doug_pederson,Doug Pederson,doug_pederson,Doug Pederson,0.4791666666666667,16.0,0.3333333333333333,0.4791666666666667,16.0,0.4731182795698925,0.4731182795698925,-0.0800722499087707,0.07675036280824357,-0.027380844829452286,-0.33270574456867574,-0.1354686073953938,-0.16653725473044573,-0.0800722499087707,0.07675036280824357,-0.027380844829452286,-0.33270574456867574,-0.1354686073953938,-0.16653725473044573,22.229166666666664,0.19210174029451135,-0.5630935564688391,0.18989405052974734,0.18773946360153254,9.822736030828516,0.297423887587822,0.027322404371584664,0.06346578366445912,0.10264900662251655,0.16666666666666666,0.18323586744639375,0.058479532163742666,0.07797270955165689,0.013645224171539933,2.4997254255903347,22.229166666666664,0.19210174029451135,-0.5630935564688391,0.18989405052974734,0.18773946360153254,9.822736030828516,0.297423887587822,0.027322404371584664,0.06346578366445912,0.10264900662251655,0.16666666666666666,0.18323586744639375,0.058479532163742666,0.07797270955165689,0.013645224171539933,2.4997254255903347,0.3333333333333333,0,0,0,2.833213344056216,2.833213344056216,0.0,1,0.0,1.0,1.0
2017,PIT,mike_tomlin,Mike Tomlin,todd_haley,Todd Haley,0.6197916666666667,160.0,0.8333333333333334,0.6,48.0,0.6993548387096775,0.6993548387096775,0.6775266892564848,0.6927781449818639,0.38913754590964383,0.9755074542758373,0.565798413354823,0.26287478974105527,0.6775266892564848,0.6927781449818639,0.38913754590964383,0.9755074542758373,0.565798413354823,0.26287478974105527,37.9625,0.35567342583185807,1.4342182512297572,0.3402064750110315,0.363279143872314,18.020356795675475,0.5602734727297002,0.022817926438172136,0.11334826021331987,0.3760799294728583,0.10752564509193906,0.2861930565124906,0.22193811697240115,0.08313305392500502,0.0074618872397846795,5.487721257657292,37.9625,0.35567342583185807,1.4342182512297572,0.3402064750110315,0.363279143872314,18.020356795675475,0.5602734727297002,0.022817926438172136,0.11334826021331987,0.3760799294728583,0.10752564509193906,0.2861930565124906,0.22193811697240115,0.08313305392500502,0.0074618872397846795,5.487721257657292,0.6,0,0,0,5.081404364984463,3.8918202981106265,0.0,3,0.0,3.0,0.0
2017,SEA,pete_carroll,Pete Carroll,darrell_bevell,Darrell Bevell,0.590625,128.0,0.8,0.60625,48.0,0.6464516129032258,0.6464516129032258,0.6426576211631384,0.5460561323701061,0.3206030044636326,0.554064446517372,0.7880492560268278,-0.23061300532585322,0.6426576211631384,0.5460561323701061,0.3206030044636326,0.554064446517372,0.7880492560268278,-0.23061300532585322,37.5625,0.3278123496873497,-0.3948895463140619,0.3177435230904687,0.3141673586039534,18.239969515056,0.46705477423374286,0.10910264481624918,0.09794000668985202,0.35838505367918955,0.13759295915982786,0.31076442583291897,0.15324310392803545,0.07629539410361325,0.05079684394752886,5.058484826713966,37.5625,0.3278123496873497,-0.3948895463140619,0.3177435230904687,0.3141673586039534,18.239969515056,0.46705477423374286,0.10910264481624918,0.09794000668985202,0.35838505367918955,0.13759295915982786,0.31076442583291897,0.15324310392803545,0.07629539410361325,0.05079684394752886,5.058484826713966,0.6,0,0,0,4.859812404361672,3.8918202981106265,0.0,3,0.0,3.0,0.0
2017,SF,kyle_shanahan,Kyle Shanahan,kyle_shanahan,Kyle Shanahan,0.5,0.0,0.0,0.5,48.0,0.5496774193548388,0.5496774193548388,0.3060420297485457,0.3472976525924011,0.2784504675384652,0.388422983932336,0.3778009182003571,0.09076362866711196,0.3060420297485457,0.3472976525924011,0.2784504675384652,0.388422983932336,0.3778009182003571,0.09076362866711196,38.05,0.3449320204560897,-0.8610727372371221,0.31406970404774986,0.29258051675106006,17.54284703705719,0.5552780018222971,0.03753212244704602,0.10812199733554749,0.38830967338180844,0.10279016918887159,0.3691596475866505,0.16493812619621395,0.04349096882676108,0.021306285014683856,5.277014879640766,38.05,0.3449320204560897,-0.8610727372371221,0.31406970404774986,0.29258051675106006,17.54284703705719,0.5552780018222971,0.03753212244704602,0.10812199733554749,0.38830967338180844,0.10279016918887159,0.3691596475866505,0.16493812619621395,0.04349096882676108,0.021306285014683856,5.277014879640766,0.6,1,0,0,0.0,3.8918202981106265,1.0,0,1.0,0.0,1.0
2017,TB,dirk_koetter,Dirk Koetter,dirk_koetter,Dirk Koetter,0.5208333333333334,16.0,0.3333333333333333,0.5208333333333334,48.0,0.5754838709677419,0.5754838709677419,0.10935399421376123,0.3053184520920708,0.18901117953928614,0.3016433469913809,-0.21477404728883803,0.0434429627888216,0.10935399421376123,0.3053184520920708,0.18901117953928614,0.3016433469913809,-0.21477404728883803,0.0434429627888216,38.5,0.3380693016708585,-0.7670218903041208,0.3344972718801344,0.3536705269545045,17.190881618361143,0.5426515760611871,0.049889964335044404,0.11633986163780136,0.38689697422879893,0.09600125937149488,0.30212936922458816,0.20230129687743184,0.07442223259820686,0.021147101299773038,5.5814644073005075,38.5,0.3380693016708585,-0.7670218903041208,0.3344972718801344,0.3536705269545045,17.190881618361143,0.5426515760611871,0.049889964335044404,0.11633986163780136,0.38689697422879893,0.09600125937149488,0.30212936922458816,0.20230129687743184,0.07442223259820686,0.021147101299773038,5.5814644073005075,0.6,0,0,0,2.833213344056216,3.8918202981106265,0.0,1,0.0,2.0,1.0
2017,TEN,mike_mularkey,Mike Mularkey,terry_robiskie,Terry Robiskie,0.4270833333333333,64.0,0.6666666666666666,0.5208333333333334,16.0,0.5806451612903226,0.5806451612903226,0.11044952548418181,0.18875611253147367,0.27721388245363643,0.14868360193210067,0.46207657936079394,0.5945355583956302,0.11044952548418181,0.18875611253147367,0.27721388245363643,0.14868360193210067,0.46207657936079394,0.5945355583956302,20.645833333333332,0.16025641025641024,-2.2947004692691007,0.15945827872433377,0.17105263157894737,9.966329966329965,0.29166666666666663,0.03735632183908043,0.057142857142857134,0.18979591836734694,0.08503401360544216,0.19954648526077096,0.06802721088435373,0.045351473922902494,0.018140589569160967,3.1730126920507677,20.645833333333332,0.16025641025641024,-2.2947004692691007,0.15945827872433377,0.17105263157894737,9.966329966329965,0.29166666666666663,0.03735632183908043,0.057142857142857134,0.18979591836734694,0.08503401360544216,0.19954648526077096,0.06802721088435373,0.045351473922902494,0.018140589569160967,3.1730126920507677,0.3333333333333333,0,0,0,4.174387269895637,2.833213344056216,0.0,1,0.0,1.0,0.0
2017,WAS,jay_gruden,Jay Gruden,jay_gruden,Jay Gruden,0.46875,48.0,0.6,0.46875,16.0,0.4645161290322581,0.4645161290322581,-0.2272579636857214,-0.20100495337031365,-0.1717699784897894,0.16787888470945156,0.2650269660382285,-0.30377743172670857,-0.2272579636857214,-0.20100495337031365,-0.1717699784897894,0.16787888470945156,0.2650269660382285,-0.30377743172670857,20.833333333333332,0.18826563507414568,-0.5510914703210195,0.19023354564755837,0.17579908675799086,10.043350168350168,0.27341772151898736,0.04641350210970463,0.055147058823529396,0.1881127450980392,0.08149509803921566,0.16183574879227053,0.08454106280193237,0.043478260869565195,0.021739130434782598,2.5734308348567945,20.833333333333332,0.18826563507414568,-0.5510914703210195,0.19023354564755837,0.17579908675799086,10.043350168350168,0.27341772151898736,0.04641350210970463,0.055147058823529396,0.1881127450980392,0.08149509803921566,0.16183574879227053,0.08454106280193237,0.043478260869565195,0.021739130434782598,2.5734308348567945,0.3333333333333333,0,0,0,3.8918202981106265,2.833213344056216,0.0,3,1.0,0.0,1.0
2018,ARI,steve_wilks,Steve Wilks,mike_mccoy,Mike McCoy,0.5,0.0,0.0,0.5,16.0,0.3806451612903226,0.3806451612903226,-0.40868313323071015,-0.40775046300725226,-0.29128385733635387,-0.3358493994835833,-0.055632412133902645,-0.5014219882325512,-0.40868313323071015,-0.40775046300725226,-0.29128385733635387,-0.3358493994835833,-0.055632412133902645,-0.5014219882325512,22.166666666666664,0.1816782140107775,-1.4697977596716512,0.18114143920595532,0.2030905077262693,9.77559661277906,0.2976190476190476,0.030505952380952363,0.06533575317604354,0.21355111917725347,0.05081669691470053,0.18045112781954886,0.10025062656641603,0.0300751879699248,0.0150375939849624,2.806737588652482,22.166666666666664,0.1816782140107775,-1.4697977596716512,0.18114143920595532,0.2030905077262693,9.77559661277906,0.2976190476190476,0.030505952380952363,0.06533575317604354,0.21355111917725347,0.05081669691470053,0.18045112781954886,0.10025062656641603,0.0300751879699248,0.0150375939849624,2.806737588652482,0.3333333333333333,1,0,0,0.0,2.833213344056216,1.0,0,1.0,0.0,0.0
