season,team,opening_caller_id,opening_hc_id,closing_caller_id,closing_hc_id,historical_primary_caller_id,pc_within_season_change,hc_within_season_change,prev_closing_caller_id,prev_closing_hc_id,pc_changed_entering,hc_changed_entering,prior_season_pc_changed_within,prior_season_hc_changed_within
2008,BUF,,dick_jauron,,dick_jauron,,0,0,,dick_jauron,,0.0,0.0,0.0
2008,CAR,,john_fox,,john_fox,,0,0,,john_fox,,0.0,0.0,0.0
2008,CHI,,lovie_smith,,lovie_smith,,0,0,,lovie_smith,,0.0,0.0,0.0
2008,CIN,,marvin_lewis,,marvin_lewis,,0,0,,marvin_lewis,,0.0,0.0,0.0
2008,CLE,,romeo_crennel,,romeo_crennel,,0,0,,romeo_crennel,,0.0,0.0,0.0
2008,DAL,,wade_phillips,,wade_phillips,,0,0,,wade_phillips,,0.0,0.0,0.0
2008,DEN,,mike_shanahan,,mike_shanahan,,0,0,,mike_shanahan,,0.0,0.0,0.0
2008,DET,,rod_marinelli,,rod_marinelli,,0,0,,rod_marinelli,,0.0,0.0,0.0
2008,GB,,mike_mccarthy,,mike_mccarthy,,0,0,,mike_mccarthy,,0.0,0.0,0.0
2008,HOU,,gary_kubiak,,gary_kubiak,,0,0,,gary_kubiak,,0.0,0.0,0.0
2008,IND,,tony_dungy,,tony_dungy,,0,0,,tony_dungy,,0.0,0.0,0.0
2008,JAX,,jack_del_rio,,jack_del_rio,,0,0,,jack_del_rio,,0.0,0.0,0.0
2008,KC,,herm_edwards,,herm_edwards,,0,0,,herm_edwards,,0.0,0.0,0.0
2008,LA,,scott_linehan,,jim_haslett,,0,1,,scott_linehan,,0.0,0.0,0.0
2008,LAC,,norv_turner,,norv_turner,,0,0,,norv_turner,,0.0,0.0,0.0
2008,LV,,lane_kiffin,,tom_cable,,0,1,,lane_kiffin,,0.0,0.0,0.0
2008,MIA,,tony_sparano,,tony_sparano,,0,0,,cam_cameron,,1.0,0.0,0.0
2008,MIN,,brad_childress,,brad_childress,,0,0,,brad_childress,,0.0,0.0,0.0
2008,NE,,bill_belichick,,bill_belichick,,0,0,,bill_belichick,,0.0,0.0,0.0
2008,NO,,sean_payton,,sean_payton,,0,0,,sean_payton,,0.0,0.0,0.0
2008,NYG,,tom_coughlin,,tom_coughlin,,0,0,,tom_coughlin,,0.0,0.0,0.0
2008,NYJ,,eric_mangini,,eric_mangini,,0,0,,eric_mangini,,0.0,0.0,0.0
2008,PHI,,andy_reid,,andy_reid,,0,0,,andy_reid,,0.0,0.0,0.0
2008,PIT,,mike_tomlin,,mike_tomlin,,0,0,,mike_tomlin,,0.0,0.0,0.0
2008,SEA,,mike_holmgren,,mike_holmgren,,0,0,,mike_holmgren,,0.0,0.0,0.0
2008,SF,,mike_nolan,,mike_singletary,,0,1,,mike_nolan,,0.0,0.0,0.0
2008,TB,,jon_gruden,,jon_gruden,,0,0,,jon_gruden,,0.0,0.0,0.0
2008,TEN,,jeff_fisher,,jeff_fisher,,0,0,,jeff_fisher,,0.0,0.0,0.0
2008,WAS,,jim_zorn,,jim_zorn,,0,0,,joe_gibbs,,1.0,0.0,0.0
2009,ARI,,ken_whisenhunt,,ken_whisenhunt,,0,0,,ken_whisenhunt,,0.0,0.0,0.0
2009,ATL,,mike_smith,,mike_smith,,0,0,,mike_smith,,0.0,0.0,0.0
2009,BAL,,john_harbaugh,,john_harbaugh,,0,0,,john_harbaugh,,0.0,0.0,0.0
2009,BUF,,dick_jauron,,perry_fewell,,0,1,,dick_jauron,,0.0,0.0,0.0
2009,CAR,,john_fox,,john_fox,,0,0,,john_fox,,0.0,0.0,0.0
2009,CHI,,lovie_smith,,lovie_smith,,0,0,,lovie_smith,,0.0,0.0,0.0
2009,CIN,,marvin_lewis,,marvin_lewis,,0,0,,marvin_lewis,,0.0,0.0,0.0
2009,CLE,,eric_mangini,,eric_mangini,,0,0,,romeo_crennel,,1.0,0.0,0.0
2009,DAL,,wade_phillips,,wade_phillips,,0,0,,wade_phillips,,0.0,0.0,0.0
2009,DEN,,josh_mcdaniels,,josh_mcdaniels,,0,0,,mike_shanahan,,1.0,0.0,0.0
2009,DET,,jim_schwartz,,jim_schwartz,,0,0,,rod_marinelli,,1.0,0.0,0.0
2009,GB,,mike_mccarthy,,mike_mccarthy,,0,0,,mike_mccarthy,,0.0,0.0,0.0
2009,HOU,,gary_kubiak,,gary_kubiak,,0,0,,gary_kubiak,,0.0,0.0,0.0
2009,IND,,jim_caldwell,,jim_caldwell,,0,0,,tony_dungy,,1.0,0.0,0.0
2009,JAX,,jack_del_rio,,jack_del_rio,,0,0,,jack_del_rio,,0.0,0.0,0.0
2009,KC,,todd_haley,,todd_haley,,0,0,,herm_edwards,,1.0,0.0,0.0
2009,LA,,steve_spagnuolo,,steve_spagnuolo,,0,0,,jim_haslett,,1.0,0.0,1.0
2009,LAC,,norv_turner,,norv_turner,,0,0,,norv_turner,,0.0,0.0,0.0
2009,LV,,tom_cable,,tom_cable,,0,0,,tom_cable,,0.0,0.0,1.0
2009,MIA,,tony_sparano,,tony_sparano,,0,0,,tony_sparano,,0.0,0.0,0.0
2009,MIN,,brad_childress,,brad_childress,,0,0,,brad_childress,,0.0,0.0,0.0
2009,NE,,bill_belichick,,bill_belichick,,0,0,,bill_belichick,,0.0,0.0,0.0
2009,NO,,sean_payton,,sean_payton,,0,0,,sean_payton,,0.0,0.0,0.0
2009,NYG,,tom_coughlin,,tom_coughlin,,0,0,,tom_coughlin,,0.0,0.0,0.0
2009,NYJ,,rex_ryan,,rex_ryan,,0,0,,eric_mangini,,1.0,0.0,0.0
2009,PHI,,andy_reid,,andy_reid,,0,0,,andy_reid,,0.0,0.0,0.0
2009,PIT,,mike_tomlin,,mike_tomlin,,0,0,,mike_tomlin,,0.0,0.0,0.0
2009,SEA,,jim_mora,,jim_mora,,0,0,,mike_holmgren,,1.0,0.0,0.0
2009,SF,,mike_singletary,,mike_singletary,,0,0,,mike_singletary,,0.0,0.0,1.0
2009,TB,,raheem_morris,,raheem_morris,,0,0,,jon_gruden,,1.0,0.0,0.0
2009,TEN,,jeff_fisher,,jeff_fisher,,0,0,,jeff_fisher,,0.0,0.0,0.0
2009,WAS,,jim_zorn,,jim_zorn,,0,0,,jim_zorn,,0.0,0.0,0.0
2010,ARI,,ken_whisenhunt,,ken_whisenhunt,,0,0,,ken_whisenhunt,,0.0,0.0,0.0
2010,ATL,,mike_smith,,mike_smith,,0,0,,mike_smith,,0.0,0.0,0.0
2010,BAL,,john_harbaugh,,john_harbaugh,,0,0,,john_harbaugh,,0.0,0.0,0.0
2010,BUF,,chan_gailey,,chan_gailey,,0,0,,perry_fewell,,1.0,0.0,1.0
2010,CAR,,john_fox,,john_fox,,0,0,,john_fox,,0.0,0.0,0.0
2010,CHI,,lovie_smith,,lovie_smith,,0,0,,lovie_smith,,0.0,0.0,0.0
2010,CIN,,marvin_lewis,,marvin_lewis,,0,0,,marvin_lewis,,0.0,0.0,0.0
2010,CLE,,eric_mangini,,eric_mangini,,0,0,,eric_mangini,,0.0,0.0,0.0
2010,DAL,,wade_phillips,,jason_garrett,,0,1,,wade_phillips,,0.0,0.0,0.0
2010,DEN,,josh_mcdaniels,,eric_studesville,,0,1,,josh_mcdaniels,,0.0,0.0,0.0
2010,DET,,jim_schwartz,,jim_schwartz,,0,0,,jim_schwartz,,0.0,0.0,0.0
2010,GB,,mike_mccarthy,,mike_mccarthy,,0,0,,mike_mccarthy,,0.0,0.0,0.0
2010,HOU,,gary_kubiak,,gary_kubiak,,0,0,,gary_kubiak,,0.0,0.0,0.0
2010,IND,,jim_caldwell,,jim_caldwell,,0,0,,jim_caldwell,,0.0,0.0,0.0
2010,JAX,,jack_del_rio,,jack_del_rio,,0,0,,jack_del_rio,,0.0,0.0,0.0
2010,KC,,todd_haley,,todd_haley,,0,0,,todd_haley,,0.0,0.0,0.0
2010,LA,,steve_spagnuolo,,steve_spagnuolo,,0,0,,steve_spagnuolo,,0.0,0.0,0.0
2010,LAC,,norv_turner,,norv_turner,,0,0,,norv_turner,,0.0,0.0,0.0
2010,LV,,tom_cable,,tom_cable,,0,0,,tom_cable,,0.0,0.0,0.0
2010,MIA,,tony_sparano,,tony_sparano,,0,0,,tony_sparano,,0.0,0.0,0.0
2010,MIN,,brad_childress,,leslie_frazier,,0,1,,brad_childress,,0.0,0.0,0.0
2010,NE,,bill_belichick,,bill_belichick,,0,0,,bill_belichick,,0.0,0.0,0.0
2010,NO,,sean_payton,,sean_payton,,0,0,,sean_payton,,0.0,0.0,0.0
2010,NYG,,tom_coughlin,,tom_coughlin,,0,0,,tom_coughlin,,0.0,0.0,0.0
2010,NYJ,,rex_ryan,,rex_ryan,,0,0,,rex_ryan,,0.0,0.0,0.0
2010,PHI,,andy_reid,,andy_reid,,0,0,,andy_reid,,0.0,0.0,0.0
2010,PIT,,mike_tomlin,,mike_tomlin,,0,0,,mike_tomlin,,0.0,0.0,0.0
2010,SEA,,pete_carroll,,pete_carroll,,0,0,,jim_mora,,1.0,0.0,0.0
2010,SF,,mike_singletary,,jim_tomsula,,0,1,,mike_singletary,,0.0,0.0,0.0
2010,TB,,raheem_morris,,raheem_morris,,0,0,,raheem_morris,,0.0,0.0,0.0
2010,TEN,,jeff_fisher,,jeff_fisher,,0,0,,jeff_fisher,,0.0,0.0,0.0
2010,WAS,,mike_shanahan,,mike_shanahan,,0,0,,jim_zorn,,1.0,0.0,0.0
2011,ARI,,ken_whisenhunt,,ken_whisenhunt,,0,0,,ken_whisenhunt,,0.0,0.0,0.0
2011,ATL,,mike_smith,,mike_smith,,0,0,,mike_smith,,0.0,0.0,0.0
2011,BAL,,john_harbaugh,,john_harbaugh,,0,0,,john_harbaugh,,0.0,0.0,0.0
2011,BUF,,chan_gailey,,chan_gailey,,0,0,,chan_gailey,,0.0,0.0,0.0
2011,CAR,,ron_rivera,,ron_rivera,,0,0,,john_fox,,1.0,0.0,0.0
2011,CHI,,lovie_smith,,lovie_smith,,0,0,,lovie_smith,,0.0,0.0,0.0
2011,CIN,,marvin_lewis,,marvin_lewis,,0,0,,marvin_lewis,,0.0,0.0,0.0
2011,CLE,,pat_shurmur,,pat_shurmur,,0,0,,eric_mangini,,1.0,0.0,0.0
2011,DAL,,jason_garrett,,jason_garrett,,0,0,,jason_garrett,,0.0,0.0,1.0
2011,DEN,,john_fox,,john_fox,,0,0,,eric_studesville,,1.0,0.0,1.0
2011,DET,,jim_schwartz,,jim_schwartz,,0,0,,jim_schwartz,,0.0,0.0,0.0
2011,GB,,mike_mccarthy,,mike_mccarthy,,0,0,,mike_mccarthy,,0.0,0.0,0.0
2011,HOU,,gary_kubiak,,gary_kubiak,,0,0,,gary_kubiak,,0.0,0.0,0.0
2011,IND,,jim_caldwell,,jim_caldwell,,0,0,,jim_caldwell,,0.0,0.0,0.0
2011,JAX,,jack_del_rio,,mel_tucker,,0,1,,jack_del_rio,,0.0,0.0,0.0
2011,KC,,todd_haley,,romeo_crennel,,0,1,,todd_haley,,0.0,0.0,0.0
2011,LA,,steve_spagnuolo,,steve_spagnuolo,,0,0,,steve_spagnuolo,,0.0,0.0,0.0
2011,LAC,,norv_turner,,norv_turner,,0,0,,norv_turner,,0.0,0.0,0.0
2011,LV,,hue_jackson,,hue_jackson,,0,0,,tom_cable,,1.0,0.0,0.0
2011,MIA,,tony_sparano,,todd_bowles,,0,1,,tony_sparano,,0.0,0.0,0.0
2011,MIN,,leslie_frazier,,leslie_frazier,,0,0,,leslie_frazier,,0.0,0.0,1.0
2011,NE,,bill_belichick,,bill_belichick,,0,0,,bill_belichick,,0.0,0.0,0.0
2011,NO,,sean_payton,,sean_payton,,0,0,,sean_payton,,0.0,0.0,0.0
2011,NYG,,tom_coughlin,,tom_coughlin,,0,0,,tom_coughlin,,0.0,0.0,0.0
2011,NYJ,,rex_ryan,,rex_ryan,,0,0,,rex_ryan,,0.0,0.0,0.0
2011,PHI,,andy_reid,,andy_reid,,0,0,,andy_reid,,0.0,0.0,0.0
2011,PIT,,mike_tomlin,,mike_tomlin,,0,0,,mike_tomlin,,0.0,0.0,0.0
2011,SEA,,pete_carroll,,pete_carroll,,0,0,,pete_carroll,,0.0,0.0,0.0
2011,SF,,jim_harbaugh,,jim_harbaugh,,0,0,,jim_tomsula,,1.0,0.0,1.0
2011,TB,,raheem_morris,,raheem_morris,,0,0,,raheem_morris,,0.0,0.0,0.0
2011,TEN,,mike_munchak,,mike_munchak,,0,0,,jeff_fisher,,1.0,0.0,0.0
2011,WAS,,mike_shanahan,,mike_shanahan,,0,0,,mike_shanahan,,0.0,0.0,0.0
2012,ARI,,ken_whisenhunt,,ken_whisenhunt,,0,0,,ken_whisenhunt,,0.0,0.0,0.0
2012,ATL,,mike_smith,,mike_smith,,0,0,,mike_smith,,0.0,0.0,0.0
2012,BAL,,john_harbaugh,,john_harbaugh,,0,0,,john_harbaugh,,0.0,0.0,0.0
2012,BUF,,chan_gailey,,chan_gailey,,0,0,,chan_gailey,,0.0,0.0,0.0
2012,CAR,,ron_rivera,,ron_rivera,,0,0,,ron_rivera,,0.0,0.0,0.0
2012,CHI,,lovie_smith,,lovie_smith,,0,0,,lovie_smith,,0.0,0.0,0.0
2012,CIN,,marvin_lewis,,marvin_lewis,,0,0,,marvin_lewis,,0.0,0.0,0.0
2012,CLE,,pat_shurmur,,pat_shurmur,,0,0,,pat_shurmur,,0.0,0.0,0.0
2012,DAL,,jason_garrett,,jason_garrett,,0,0,,jason_garrett,,0.0,0.0,0.0
2012,DEN,,john_fox,,john_fox,,0,0,,john_fox,,0.0,0.0,0.0
2012,DET,,jim_schwartz,,jim_schwartz,,0,0,,jim_schwartz,,0.0,0.0,0.0
2012,GB,,mike_mccarthy,,mike_mccarthy,,0,0,,mike_mccarthy,,0.0,0.0,0.0
2012,HOU,,gary_kubiak,,gary_kubiak,,0,0,,gary_kubiak,,0.0,0.0,0.0
2012,IND,,chuck_pagano,,chuck_pagano,,0,0,,jim_caldwell,,1.0,0.0,0.0
2012,JAX,,mike_mularkey,,mike_mularkey,,0,0,,mel_tucker,,1.0,0.0,1.0
2012,KC,,romeo_crennel,,romeo_crennel,,0,0,,romeo_crennel,,0.0,0.0,1.0
2012,LA,,jeff_fisher,,jeff_fisher,,0,0,,steve_spagnuolo,,1.0,0.0,0.0
2012,LAC,,norv_turner,,norv_turner,,0,0,,norv_turner,,0.0,0.0,0.0
2012,LV,,dennis_allen,,dennis_allen,,0,0,,hue_jackson,,1.0,0.0,0.0
2012,MIA,,joe_philbin,,joe_philbin,,0,0,,todd_bowles,,1.0,0.0,1.0
2012,MIN,,leslie_frazier,,leslie_frazier,,0,0,,leslie_frazier,,0.0,0.0,0.0
2012,NE,,bill_belichick,,bill_belichick,,0,0,,bill_belichick,,0.0,0.0,0.0
2012,NO,,aaron_kromer,,joe_vitt,,0,1,,sean_payton,,1.0,0.0,0.0
2012,NYG,,tom_coughlin,,tom_coughlin,,0,0,,tom_coughlin,,0.0,0.0,0.0
2012,NYJ,,rex_ryan,,rex_ryan,,0,0,,rex_ryan,,0.0,0.0,0.0
2012,PHI,,andy_reid,,andy_reid,,0,0,,andy_reid,,0.0,0.0,0.0
2012,PIT,,mike_tomlin,,mike_tomlin,,0,0,,mike_tomlin,,0.0,0.0,0.0
2012,SEA,,pete_carroll,,pete_carroll,,0,0,,pete_carroll,,0.0,0.0,0.0
2012,SF,,jim_harbaugh,,jim_harbaugh,,0,0,,jim_harbaugh,,0.0,0.0,0.0
2012,TB,,greg_schiano,,greg_schiano,,0,0,,raheem_morris,,1.0,0.0,0.0
2012,TEN,,mike_munchak,,mike_munchak,,0,0,,mike_munchak,,0.0,0.0,0.0
2012,WAS,,mike_shanahan,,mike_shanahan,,0,0,,mike_shanahan,,0.0,0.0,0.0
2013,ARI,,bruce_arians,,bruce_arians,,0,0,,ken_whisenhunt,,1.0,0.0,0.0
2013,ATL,,mike_smith,,mike_smith,,0,0,,mike_smith,,0.0,0.0,0.0
2013,BAL,,john_harbaugh,,john_harbaugh,,0,0,,john_harbaugh,,0.0,0.0,0.0
2013,BUF,,doug_marrone,,doug_marrone,,0,0,,chan_gailey,,1.0,0.0,0.0
2013,CAR,,ron_rivera,,ron_rivera,,0,0,,ron_rivera,,0.0,0.0,0.0
2013,CHI,,marc_trestman,,marc_trestman,,0,0,,lovie_smith,,1.0,0.0,0.0
2013,CIN,,marvin_lewis,,marvin_lewis,,0,0,,marvin_lewis,,0.0,0.0,0.0
2013,CLE,,rob_chudzinski,,rob_chudzinski,,0,0,,pat_shurmur,,1.0,0.0,0.0
2013,DAL,,jason_garrett,,jason_garrett,,0,0,,jason_garrett,,0.0,0.0,0.0
2013,DEN,,john_fox,,john_fox,,0,0,,john_fox,,0.0,0.0,0.0
2013,DET,,jim_schwartz,,jim_schwartz,,0,0,,jim_schwartz,,0.0,0.0,0.0
2013,GB,,mike_mccarthy,,mike_mccarthy,,0,0,,mike_mccarthy,,0.0,0.0,0.0
2013,HOU,,gary_kubiak,,wade_phillips,,0,1,,gary_kubiak,,0.0,0.0,0.0
2013,IND,,chuck_pagano,,chuck_pagano,,0,0,,chuck_pagano,,0.0,0.0,0.0
2013,JAX,,gus_bradley,,gus_bradley,,0,0,,mike_mularkey,,1.0,0.0,0.0
2013,KC,,andy_reid,,andy_reid,,0,0,,romeo_crennel,,1.0,0.0,0.0
2013,LA,,jeff_fisher,,jeff_fisher,,0,0,,jeff_fisher,,0.0,0.0,0.0
2013,LAC,,mike_mccoy,,mike_mccoy,,0,0,,norv_turner,,1.0,0.0,0.0
2013,LV,,dennis_allen,,dennis_allen,,0,0,,dennis_allen,,0.0,0.0,0.0
2013,MIA,,joe_philbin,,joe_philbin,,0,0,,joe_philbin,,0.0,0.0,0.0
2013,MIN,,leslie_frazier,,leslie_frazier,,0,0,,leslie_frazier,,0.0,0.0,0.0
2013,NE,,bill_belichick,,bill_belichick,,0,0,,bill_belichick,,0.0,0.0,0.0
2013,NO,,sean_payton,,sean_payton,,0,0,,joe_vitt,,1.0,0.0,1.0
2013,NYG,,tom_coughlin,,tom_coughlin,,0,0,,tom_coughlin,,0.0,0.0,0.0
2013,NYJ,,rex_ryan,,rex_ryan,,0,0,,rex_ryan,,0.0,0.0,0.0
2013,PHI,,chip_kelly,,chip_kelly,,0,0,,andy_reid,,1.0,0.0,0.0
2013,PIT,,mike_tomlin,,mike_tomlin,,0,0,,mike_tomlin,,0.0,0.0,0.0
2013,SEA,,pete_carroll,,pete_carroll,,0,0,,pete_carroll,,0.0,0.0,0.0
2013,SF,,jim_harbaugh,,jim_harbaugh,,0,0,,jim_harbaugh,,0.0,0.0,0.0
2013,TB,,greg_schiano,,greg_schiano,,0,0,,greg_schiano,,0.0,0.0,0.0
2013,TEN,,mike_munchak,,mike_munchak,,0,0,,mike_munchak,,0.0,0.0,0.0
2013,WAS,,mike_shanahan,,mike_shanahan,,0,0,,mike_shanahan,,0.0,0.0,0.0
2014,ARI,,bruce_arians,,bruce_arians,,0,0,,bruce_arians,,0.0,0.0,0.0
2014,ATL,dirk_koetter,mike_smith,dirk_koetter,mike_smith,dirk_koetter,0,0,,mike_smith,,0.0,0.0,0.0
2014,BAL,gary_kubiak,john_harbaugh,gary_kubiak,john_harbaugh,gary_kubiak,0,0,,john_harbaugh,,0.0,0.0,0.0
2014,BUF,nathaniel_hackett,doug_marrone,nathaniel_hackett,doug_marrone,nathaniel_hackett,0,0,,doug_marrone,,0.0,0.0,0.0
2014,CAR,mike_shula,ron_rivera,mike_shula,ron_rivera,mike_shula,0,0,,ron_rivera,,0.0,0.0,0.0
2014,CHI,,marc_trestman,,marc_trestman,,0,0,,marc_trestman,,0.0,0.0,0.0
2014,CIN,hue_jackson,marvin_lewis,hue_jackson,marvin_lewis,hue_jackson,0,0,,marvin_lewis,,0.0,0.0,0.0
2014,CLE,kyle_shanahan,mike_pettine,kyle_shanahan,mike_pettine,kyle_shanahan,0,0,,rob_chudzinski,,1.0,0.0,0.0
2014,DAL,scott_linehan,jason_garrett,scott_linehan,jason_garrett,scott_linehan,0,0,,jason_garrett,,0.0,0.0,0.0
2014,DEN,adam_gase,john_fox,adam_gase,john_fox,adam_gase,0,0,,john_fox,,0.0,0.0,0.0
2014,DET,joe_lombardi,jim_caldwell,joe_lombardi,jim_caldwell,joe_lombardi,0,0,,jim_schwartz,,1.0,0.0,0.0
2014,GB,mike_mccarthy,mike_mccarthy,mike_mccarthy,mike_mccarthy,mike_mccarthy,0,0,,mike_mccarthy,,0.0,0.0,0.0
2014,HOU,bill_obrien,bill_obrien,bill_obrien,bill_obrien,bill_obrien,0,0,,wade_phillips,,1.0,0.0,1.0
2014,IND,pep_hamilton,chuck_pagano,pep_hamilton,chuck_pagano,pep_hamilton,0,0,,chuck_pagano,,0.0,0.0,0.0
2014,JAX,,gus_bradley,,gus_bradley,,0,0,,gus_bradley,,0.0,0.0,0.0
2014,KC,andy_reid,andy_reid,andy_reid,andy_reid,andy_reid,0,0,,andy_reid,,0.0,0.0,0.0
2014,LA,brian_schottenheimer,jeff_fisher,brian_schottenheimer,jeff_fisher,brian_schottenheimer,0,0,,jeff_fisher,,0.0,0.0,0.0
2014,LAC,frank_reich,mike_mccoy,frank_reich,mike_mccoy,frank_reich,0,0,,mike_mccoy,,0.0,0.0,0.0
2014,LV,,dennis_allen,,tony_sparano,,0,1,,dennis_allen,,0.0,0.0,0.0
2014,MIA,bill_lazor,joe_philbin,bill_lazor,joe_philbin,bill_lazor,0,0,,joe_philbin,,0.0,0.0,0.0
2014,MIN,norv_turner,mike_zimmer,norv_turner,mike_zimmer,norv_turner,0,0,,leslie_frazier,,1.0,0.0,0.0
2014,NE,josh_mcdaniels,bill_belichick,josh_mcdaniels,bill_belichick,josh_mcdaniels,0,0,,bill_belichick,,0.0,0.0,0.0
2014,NO,sean_payton,sean_payton,sean_payton,sean_payton,sean_payton,0,0,,sean_payton,,0.0,0.0,0.0
2014,NYG,ben_mcadoo,tom_coughlin,ben_mcadoo,tom_coughlin,ben_mcadoo,0,0,,tom_coughlin,,0.0,0.0,0.0
2014,NYJ,marty_mornhinweg,rex_ryan,marty_mornhinweg,rex_ryan,marty_mornhinweg,0,0,,rex_ryan,,0.0,0.0,0.0
2014,PHI,chip_kelly,chip_kelly,chip_kelly,chip_kelly,chip_kelly,0,0,,chip_kelly,,0.0,0.0,0.0
2014,PIT,todd_haley,mike_tomlin,todd_haley,mike_tomlin,todd_haley,0,0,,mike_tomlin,,0.0,0.0,0.0
2014,SEA,darrell_bevell,pete_carroll,darrell_bevell,pete_carroll,darrell_bevell,0,0,,pete_carroll,,0.0,0.0,0.0
2014,SF,,jim_harbaugh,,jim_harbaugh,,0,0,,jim_harbaugh,,0.0,0.0,0.0
2014,TB,marcus_arroyo,lovie_smith,marcus_arroyo,lovie_smith,marcus_arroyo,0,0,,greg_schiano,,1.0,0.0,0.0
2014,TEN,ken_whisenhunt,ken_whisenhunt,ken_whisenhunt,ken_whisenhunt,ken_whisenhunt,0,0,,mike_munchak,,1.0,0.0,0.0
2014,WAS,jay_gruden,jay_gruden,jay_gruden,jay_gruden,jay_gruden,0,0,,mike_shanahan,,1.0,0.0,0.0
2015,ARI,bruce_arians,bruce_arians,bruce_arians,bruce_arians,bruce_arians,0,0,,bruce_arians,,0.0,0.0,0.0
2015,ATL,kyle_shanahan,dan_quinn,kyle_shanahan,dan_quinn,kyle_shanahan,0,0,dirk_koetter,mike_smith,1.0,1.0,0.0,0.0
2015,BAL,marc_trestman,john_harbaugh,marc_trestman,john_harbaugh,marc_trestman,0,0,gary_kubiak,john_harbaugh,1.0,0.0,0.0,0.0
2015,BUF,greg_roman,rex_ryan,greg_roman,rex_ryan,greg_roman,0,0,nathaniel_hackett,doug_marrone,1.0,1.0,0.0,0.0
2015,CAR,mike_shula,ron_rivera,mike_shula,ron_rivera,mike_shula,0,0,mike_shula,ron_rivera,0.0,0.0,0.0,0.0
2015,CHI,adam_gase,john_fox,adam_gase,john_fox,adam_gase,0,0,,marc_trestman,,1.0,0.0,0.0
2015,CIN,,marvin_lewis,,marvin_lewis,,0,0,hue_jackson,marvin_lewis,,0.0,0.0,0.0
2015,CLE,,mike_pettine,,mike_pettine,,0,0,kyle_shanahan,mike_pettine,,0.0,0.0,0.0
2015,DAL,scott_linehan,jason_garrett,scott_linehan,jason_garrett,scott_linehan,0,0,scott_linehan,jason_garrett,0.0,0.0,0.0,0.0
2015,DEN,gary_kubiak,gary_kubiak,gary_kubiak,gary_kubiak,gary_kubiak,0,0,adam_gase,john_fox,1.0,1.0,0.0,0.0
2015,DET,joe_lombardi,jim_caldwell,jim_bob_cooter,jim_caldwell,jim_bob_cooter,1,0,joe_lombardi,jim_caldwell,0.0,0.0,0.0,0.0
2015,GB,tom_clements,mike_mccarthy,mike_mccarthy,mike_mccarthy,tom_clements,1,0,mike_mccarthy,mike_mccarthy,1.0,0.0,0.0,0.0
2015,HOU,george_godsey,bill_obrien,george_godsey,bill_obrien,george_godsey,0,0,bill_obrien,bill_obrien,1.0,0.0,0.0,0.0
2015,IND,pep_hamilton,chuck_pagano,rob_chudzinski,chuck_pagano,pep_hamilton,1,0,pep_hamilton,chuck_pagano,0.0,0.0,0.0,0.0
2015,JAX,greg_olson,gus_bradley,greg_olson,gus_bradley,greg_olson,0,0,,gus_bradley,,0.0,0.0,0.0
2015,KC,andy_reid,andy_reid,andy_reid,andy_reid,andy_reid,0,0,andy_reid,andy_reid,0.0,0.0,0.0,0.0
2015,LA,frank_cignetti,jeff_fisher,rob_boras,jeff_fisher,frank_cignetti,1,0,brian_schottenheimer,jeff_fisher,1.0,0.0,0.0,0.0
2015,LAC,frank_reich,mike_mccoy,frank_reich,mike_mccoy,frank_reich,0,0,frank_reich,mike_mccoy,0.0,0.0,0.0,0.0
2015,LV,bill_musgrave,jack_del_rio,bill_musgrave,jack_del_rio,bill_musgrave,0,0,,tony_sparano,,1.0,0.0,1.0
2015,MIA,bill_lazor,joe_philbin,zac_taylor,joe_philbin,bill_lazor,1,0,bill_lazor,joe_philbin,0.0,0.0,0.0,0.0
2015,MIN,norv_turner,mike_zimmer,norv_turner,mike_zimmer,norv_turner,0,0,norv_turner,mike_zimmer,0.0,0.0,0.0,0.0
2015,NE,josh_mcdaniels,bill_belichick,josh_mcdaniels,bill_belichick,josh_mcdaniels,0,0,josh_mcdaniels,bill_belichick,0.0,0.0,0.0,0.0
2015,NO,sean_payton,sean_payton,sean_payton,sean_payton,sean_payton,0,0,sean_payton,sean_payton,0.0,0.0,0.0,0.0
2015,NYG,ben_mcadoo,tom_coughlin,ben_mcadoo,tom_coughlin,ben_mcadoo,0,0,ben_mcadoo,tom_coughlin,0.0,0.0,0.0,0.0
2015,NYJ,chan_gailey,todd_bowles,chan_gailey,todd_bowles,chan_gailey,0,0,marty_mornhinweg,rex_ryan,1.0,1.0,0.0,0.0
2015,PHI,chip_kelly,chip_kelly,chip_kelly,pat_shurmur,chip_kelly,0,1,chip_kelly,chip_kelly,0.0,0.0,0.0,0.0
2015,PIT,todd_haley,mike_tomlin,todd_haley,mike_tomlin,todd_haley,0,0,todd_haley,mike_tomlin,0.0,0.0,0.0,0.0
2015,SEA,darrell_bevell,pete_carroll,darrell_bevell,pete_carroll,darrell_bevell,0,0,darrell_bevell,pete_carroll,0.0,0.0,0.0,0.0
2015,SF,geep_chryst,jim_tomsula,geep_chryst,jim_tomsula,geep_chryst,0,0,,jim_harbaugh,,1.0,0.0,0.0
2015,TB,dirk_koetter,lovie_smith,dirk_koetter,lovie_smith,dirk_koetter,0,0,marcus_arroyo,lovie_smith,1.0,0.0,0.0,0.0
