season,team,projection_cutoff,expected_opening_caller_id,eligible_at_cutoff,unknown_reason,expected_opening_hc_id,prev_season_closing_caller_id,prev_closing_hc_id,prev_closing_caller_id,pc_changed_entering,hc_changed_entering,caller_identity_unknown,hc_identity_unknown
2020,MIN,2020-09-09,,False,post_cutoff_evidence_only,mike_zimmer,kevin_stefanski,mike_zimmer,kevin_stefanski,,0.0,1,0
2020,NE,2020-09-09,,False,post_cutoff_evidence_only,bill_belichick,,bill_belichick,,,0.0,1,0
2020,NO,2020-09-09,,False,post_cutoff_evidence_only,sean_payton,,sean_payton,,,0.0,1,0
2020,NYG,2020-09-09,,False,post_cutoff_evidence_only,joe_judge,,pat_shurmur,,,1.0,1,0
2020,NYJ,2020-09-09,,False,post_cutoff_evidence_only,adam_gase,adam_gase,adam_gase,adam_gase,,0.0,1,0
2020,PHI,2020-09-09,,False,post_cutoff_evidence_only,doug_pederson,doug_pederson,doug_pederson,doug_pederson,,0.0,1,0
2020,PIT,2020-09-09,,False,post_cutoff_evidence_only,mike_tomlin,randy_fichtner,mike_tomlin,randy_fichtner,,0.0,1,0
2020,SEA,2020-09-09,,False,post_cutoff_evidence_only,pete_carroll,brian_schottenheimer,pete_carroll,brian_schottenheimer,,0.0,1,0
2020,SF,2020-09-09,kyle_shanahan,True,,kyle_shanahan,kyle_shanahan,kyle_shanahan,kyle_shanahan,0.0,0.0,0,0
2020,TB,2020-09-09,,False,post_cutoff_evidence_only,bruce_arians,byron_leftwich,bruce_arians,byron_leftwich,,0.0,1,0
2020,TEN,2020-09-09,,False,post_cutoff_evidence_only,mike_vrabel,arthur_smith,mike_vrabel,arthur_smith,,0.0,1,0
2020,WAS,2020-09-09,,False,post_cutoff_evidence_only,ron_rivera,kevin_oconnell,bill_callahan,kevin_oconnell,,1.0,1,0
2021,ARI,2021-09-08,,False,post_cutoff_evidence_only,kliff_kingsbury,kliff_kingsbury,kliff_kingsbury,kliff_kingsbury,,0.0,1,0
2021,ATL,2021-09-08,,False,post_cutoff_evidence_only,arthur_smith,dirk_koetter,raheem_morris,dirk_koetter,,1.0,1,0
2021,BAL,2021-09-08,,False,post_cutoff_evidence_only,john_harbaugh,greg_roman,john_harbaugh,greg_roman,,0.0,1,0
2021,BUF,2021-09-08,brian_daboll,True,,sean_mcdermott,brian_daboll,sean_mcdermott,brian_daboll,0.0,0.0,0,0
2021,CAR,2021-09-08,joe_brady,True,,matt_rhule,joe_brady,matt_rhule,joe_brady,0.0,0.0,0,0
2021,CHI,2021-09-08,matt_nagy,True,,matt_nagy,bill_lazor,matt_nagy,bill_lazor,1.0,0.0,0,0
2021,CIN,2021-09-08,,False,post_cutoff_evidence_only,zac_taylor,zac_taylor,zac_taylor,zac_taylor,,0.0,1,0
2021,CLE,2021-09-08,,False,post_cutoff_evidence_only,kevin_stefanski,kevin_stefanski,kevin_stefanski,kevin_stefanski,,0.0,1,0
2021,DAL,2021-09-08,,False,post_cutoff_evidence_only,mike_mccarthy,kellen_moore,mike_mccarthy,kellen_moore,,0.0,1,0
2021,DEN,2021-09-08,,False,post_cutoff_evidence_only,vic_fangio,pat_shurmur,vic_fangio,pat_shurmur,,0.0,1,0
2021,DET,2021-09-08,,False,unresolved_historical_attribution,dan_campbell,darrell_bevell,darrell_bevell,darrell_bevell,,1.0,1,0
2021,GB,2021-09-08,matt_lafleur,True,,matt_lafleur,matt_lafleur,matt_lafleur,matt_lafleur,0.0,0.0,0,0
2021,HOU,2021-09-08,,False,post_cutoff_evidence_only,david_culley,tim_kelly,romeo_crennel,tim_kelly,,1.0,1,0
2021,IND,2021-09-08,,False,post_cutoff_evidence_only,frank_reich,frank_reich,frank_reich,frank_reich,,0.0,1,0
2021,JAX,2021-09-08,,False,post_cutoff_evidence_only,urban_meyer,jay_gruden,doug_marrone,jay_gruden,,1.0,1,0
2021,KC,2021-09-08,andy_reid,True,,andy_reid,andy_reid,andy_reid,andy_reid,0.0,0.0,0,0
2021,LA,2021-09-08,,False,post_cutoff_evidence_only,sean_mcvay,sean_mcvay,sean_mcvay,sean_mcvay,,0.0,1,0
2021,LAC,2021-09-08,,False,post_cutoff_evidence_only,brandon_staley,shane_steichen,anthony_lynn,shane_steichen,,1.0,1,0
2021,LV,2021-09-08,jon_gruden,True,,jon_gruden,jon_gruden,jon_gruden,jon_gruden,0.0,0.0,0,0
2021,MIA,2021-09-08,,False,unresolved_historical_attribution,brian_flores,chan_gailey,brian_flores,chan_gailey,,0.0,1,0
2021,MIN,2021-09-08,,False,post_cutoff_evidence_only,mike_zimmer,gary_kubiak,mike_zimmer,gary_kubiak,,0.0,1,0
2021,NE,2021-09-08,,False,post_cutoff_evidence_only,bill_belichick,josh_mcdaniels,bill_belichick,josh_mcdaniels,,0.0,1,0
2021,NO,2021-09-08,,False,post_cutoff_evidence_only,sean_payton,sean_payton,sean_payton,sean_payton,,0.0,1,0
2021,NYG,2021-09-08,,False,post_cutoff_evidence_only,joe_judge,jason_garrett,joe_judge,jason_garrett,,0.0,1,0
2021,NYJ,2021-09-08,,False,post_cutoff_evidence_only,robert_saleh,adam_gase,adam_gase,adam_gase,,1.0,1,0
2021,PHI,2021-09-08,,False,post_cutoff_evidence_only,nick_sirianni,doug_pederson,doug_pederson,doug_pederson,,1.0,1,0
2021,PIT,2021-09-08,,False,post_cutoff_evidence_only,mike_tomlin,randy_fichtner,mike_tomlin,randy_fichtner,,0.0,1,0
2021,SEA,2021-09-08,,False,post_cutoff_evidence_only,pete_carroll,brian_schottenheimer,pete_carroll,brian_schottenheimer,,0.0,1,0
2021,SF,2021-09-08,,False,post_cutoff_evidence_only,kyle_shanahan,kyle_shanahan,kyle_shanahan,kyle_shanahan,,0.0,1,0
2021,TB,2021-09-08,byron_leftwich,True,,bruce_arians,byron_leftwich,bruce_arians,byron_leftwich,0.0,0.0,0,0
2021,TEN,2021-09-08,,False,post_cutoff_evidence_only,mike_vrabel,arthur_smith,mike_vrabel,arthur_smith,,0.0,1,0
2021,WAS,2021-09-08,,False,post_cutoff_evidence_only,ron_rivera,scott_turner,ron_rivera,scott_turner,,0.0,1,0
2022,ARI,2022-09-07,,False,post_cutoff_evidence_only,kliff_kingsbury,kliff_kingsbury,kliff_kingsbury,kliff_kingsbury,,0.0,1,0
2022,ATL,2022-09-07,,False,post_cutoff_evidence_only,arthur_smith,arthur_smith,arthur_smith,arthur_smith,,0.0,1,0
2022,BAL,2022-09-07,,False,post_cutoff_evidence_only,john_harbaugh,greg_roman,john_harbaugh,greg_roman,,0.0,1,0
2022,BUF,2022-09-07,,False,post_cutoff_evidence_only,sean_mcdermott,brian_daboll,sean_mcdermott,brian_daboll,,0.0,1,0
2022,CAR,2022-09-07,,False,post_cutoff_evidence_only,matt_rhule,joe_brady,matt_rhule,joe_brady,,0.0,1,0
2022,CHI,2022-09-07,,False,post_cutoff_evidence_only,matt_eberflus,matt_nagy,matt_nagy,matt_nagy,,1.0,1,0
2022,CIN,2022-09-07,,False,post_cutoff_evidence_only,zac_taylor,zac_taylor,zac_taylor,zac_taylor,,0.0,1,0
2022,CLE,2022-09-07,,False,post_cutoff_evidence_only,kevin_stefanski,kevin_stefanski,kevin_stefanski,kevin_stefanski,,0.0,1,0
2022,DAL,2022-09-07,kellen_moore,True,,mike_mccarthy,kellen_moore,mike_mccarthy,kellen_moore,0.0,0.0,0,0
2022,DEN,2022-09-07,,False,post_cutoff_evidence_only,nathaniel_hackett,pat_shurmur,vic_fangio,pat_shurmur,,1.0,1,0
2022,DET,2022-09-07,,False,post_cutoff_evidence_only,dan_campbell,,dan_campbell,,,0.0,1,0
2022,GB,2022-09-07,matt_lafleur,True,,matt_lafleur,matt_lafleur,matt_lafleur,matt_lafleur,0.0,0.0,0,0
2022,HOU,2022-09-07,,False,post_cutoff_evidence_only,lovie_smith,tim_kelly,david_culley,tim_kelly,,1.0,1,0
2022,IND,2022-09-07,,False,post_cutoff_evidence_only,frank_reich,frank_reich,frank_reich,frank_reich,,0.0,1,0
2022,JAX,2022-09-07,,False,post_cutoff_evidence_only,doug_pederson,darrell_bevell,darrell_bevell,darrell_bevell,,1.0,1,0
2022,KC,2022-09-07,andy_reid,True,,andy_reid,andy_reid,andy_reid,andy_reid,0.0,0.0,0,0
2022,LA,2022-09-07,sean_mcvay,True,,sean_mcvay,sean_mcvay,sean_mcvay,sean_mcvay,0.0,0.0,0,0
2022,LAC,2022-09-07,,False,post_cutoff_evidence_only,brandon_staley,joe_lombardi,brandon_staley,joe_lombardi,,0.0,1,0
2022,LV,2022-09-07,,False,post_cutoff_evidence_only,josh_mcdaniels,jon_gruden,rich_bisaccia,jon_gruden,,1.0,1,0
2022,MIA,2022-09-07,,False,post_cutoff_evidence_only,mike_mcdaniel,,brian_flores,,,1.0,1,0
2022,MIN,2022-09-07,,False,post_cutoff_evidence_only,kevin_oconnell,klint_kubiak,mike_zimmer,klint_kubiak,,1.0,1,0
2022,NE,2022-09-07,,False,unresolved_historical_attribution,bill_belichick,josh_mcdaniels,bill_belichick,josh_mcdaniels,,0.0,1,0
2022,NO,2022-09-07,,False,post_cutoff_evidence_only,dennis_allen,sean_payton,sean_payton,sean_payton,,1.0,1,0
2022,NYG,2022-09-07,,False,post_cutoff_evidence_only,brian_daboll,jason_garrett,joe_judge,jason_garrett,,1.0,1,0
2022,NYJ,2022-09-07,,False,post_cutoff_evidence_only,robert_saleh,mike_lafleur,robert_saleh,mike_lafleur,,0.0,1,0
2022,PHI,2022-09-07,,False,unresolved_historical_attribution,nick_sirianni,nick_sirianni,nick_sirianni,nick_sirianni,,0.0,1,0
2022,PIT,2022-09-07,,False,post_cutoff_evidence_only,mike_tomlin,matt_canada,mike_tomlin,matt_canada,,0.0,1,0
2022,SEA,2022-09-07,,False,post_cutoff_evidence_only,pete_carroll,shane_waldron,pete_carroll,shane_waldron,,0.0,1,0
2022,SF,2022-09-07,kyle_shanahan,True,,kyle_shanahan,kyle_shanahan,kyle_shanahan,kyle_shanahan,0.0,0.0,0,0
2022,TB,2022-09-07,byron_leftwich,True,,todd_bowles,byron_leftwich,bruce_arians,byron_leftwich,0.0,1.0,0,0
2022,TEN,2022-09-07,,False,post_cutoff_evidence_only,mike_vrabel,todd_downing,mike_vrabel,todd_downing,,0.0,1,0
2022,WAS,2022-09-07,,False,post_cutoff_evidence_only,ron_rivera,scott_turner,ron_rivera,scott_turner,,0.0,1,0
2023,ARI,2023-09-06,drew_petzing,True,,jonathan_gannon,kliff_kingsbury,kliff_kingsbury,kliff_kingsbury,1.0,1.0,0,0
2023,ATL,2023-09-06,arthur_smith,True,,arthur_smith,arthur_smith,arthur_smith,arthur_smith,0.0,0.0,0,0
2023,BAL,2023-09-06,todd_monken,True,,john_harbaugh,greg_roman,john_harbaugh,greg_roman,1.0,0.0,0,0
2023,BUF,2023-09-06,ken_dorsey,True,,sean_mcdermott,ken_dorsey,sean_mcdermott,ken_dorsey,0.0,0.0,0,0
2023,CAR,2023-09-06,frank_reich,True,,frank_reich,ben_mcadoo,steve_wilks,ben_mcadoo,1.0,1.0,0,0
2023,CHI,2023-09-06,luke_getsy,True,,matt_eberflus,luke_getsy,matt_eberflus,luke_getsy,0.0,0.0,0,0
2023,CIN,2023-09-06,zac_taylor,True,,zac_taylor,zac_taylor,zac_taylor,zac_taylor,0.0,0.0,0,0
2023,CLE,2023-09-06,kevin_stefanski,True,,kevin_stefanski,kevin_stefanski,kevin_stefanski,kevin_stefanski,0.0,0.0,0,0
2023,DAL,2023-09-06,mike_mccarthy,True,,mike_mccarthy,kellen_moore,mike_mccarthy,kellen_moore,1.0,0.0,0,0
2023,DEN,2023-09-06,sean_payton,True,,sean_payton,nathaniel_hackett,jay_rosburg,nathaniel_hackett,1.0,1.0,0,0
2023,DET,2023-09-06,ben_johnson,True,,dan_campbell,ben_johnson,dan_campbell,ben_johnson,0.0,0.0,0,0
2023,GB,2023-09-06,matt_lafleur,True,,matt_lafleur,matt_lafleur,matt_lafleur,matt_lafleur,0.0,0.0,0,0
2023,HOU,2023-09-06,bobby_slowik,True,,demeco_ryans,pep_hamilton,lovie_smith,pep_hamilton,1.0,1.0,0,0
2023,IND,2023-09-06,shane_steichen,True,,shane_steichen,frank_reich,jeff_saturday,frank_reich,1.0,1.0,0,0
2023,JAX,2023-09-06,doug_pederson,True,,doug_pederson,doug_pederson,doug_pederson,doug_pederson,0.0,0.0,0,0
2023,KC,2023-09-06,andy_reid,True,,andy_reid,andy_reid,andy_reid,andy_reid,0.0,0.0,0,0
2023,LA,2023-09-06,sean_mcvay,True,,sean_mcvay,sean_mcvay,sean_mcvay,sean_mcvay,0.0,0.0,0,0
2023,LAC,2023-09-06,kellen_moore,True,,brandon_staley,joe_lombardi,brandon_staley,joe_lombardi,1.0,0.0,0,0
2023,LV,2023-09-06,josh_mcdaniels,True,,josh_mcdaniels,josh_mcdaniels,josh_mcdaniels,josh_mcdaniels,0.0,0.0,0,0
2023,MIA,2023-09-06,mike_mcdaniel,True,,mike_mcdaniel,mike_mcdaniel,mike_mcdaniel,mike_mcdaniel,0.0,0.0,0,0
2023,MIN,2023-09-06,kevin_oconnell,True,,kevin_oconnell,kevin_oconnell,kevin_oconnell,kevin_oconnell,0.0,0.0,0,0
2023,NE,2023-09-06,bill_obrien,True,,bill_belichick,,bill_belichick,,,0.0,0,0
2023,NO,2023-09-06,pete_carmichael,True,,dennis_allen,pete_carmichael,dennis_allen,pete_carmichael,0.0,0.0,0,0
2023,NYG,2023-09-06,mike_kafka,True,,brian_daboll,mike_kafka,brian_daboll,mike_kafka,0.0,0.0,0,0
2023,NYJ,2023-09-06,nathaniel_hackett,True,,robert_saleh,mike_lafleur,robert_saleh,mike_lafleur,1.0,0.0,0,0
2023,PHI,2023-09-06,brian_johnson,True,,nick_sirianni,,nick_sirianni,,,0.0,0,0
2023,PIT,2023-09-06,matt_canada,True,,mike_tomlin,matt_canada,mike_tomlin,matt_canada,0.0,0.0,0,0
2023,SEA,2023-09-06,shane_waldron,True,,pete_carroll,shane_waldron,pete_carroll,shane_waldron,0.0,0.0,0,0
2023,SF,2023-09-06,kyle_shanahan,True,,kyle_shanahan,kyle_shanahan,kyle_shanahan,kyle_shanahan,0.0,0.0,0,0
2023,TB,2023-09-06,dave_canales,True,,todd_bowles,byron_leftwich,todd_bowles,byron_leftwich,1.0,0.0,0,0
2023,TEN,2023-09-06,tim_kelly,True,,mike_vrabel,todd_downing,mike_vrabel,todd_downing,1.0,0.0,0,0
2023,WAS,2023-09-06,eric_bieniemy,True,,ron_rivera,scott_turner,ron_rivera,scott_turner,1.0,0.0,0,0
2024,ARI,2024-09-04,drew_petzing,True,,jonathan_gannon,drew_petzing,jonathan_gannon,drew_petzing,0.0,0.0,0,0
2024,ATL,2024-09-04,zac_robinson,True,,raheem_morris,arthur_smith,arthur_smith,arthur_smith,1.0,1.0,0,0
2024,BAL,2024-09-04,todd_monken,True,,john_harbaugh,todd_monken,john_harbaugh,todd_monken,0.0,0.0,0,0
2024,BUF,2024-09-04,joe_brady,True,,sean_mcdermott,ken_dorsey,sean_mcdermott,ken_dorsey,1.0,0.0,0,0
2024,CAR,2024-09-04,dave_canales,True,,dave_canales,frank_reich,chris_tabor,frank_reich,1.0,1.0,0,0
2024,CHI,2024-09-04,shane_waldron,True,,matt_eberflus,luke_getsy,matt_eberflus,luke_getsy,1.0,0.0,0,0
2024,CIN,2024-09-04,zac_taylor,True,,zac_taylor,zac_taylor,zac_taylor,zac_taylor,0.0,0.0,0,0
2024,CLE,2024-09-04,kevin_stefanski,True,,kevin_stefanski,kevin_stefanski,kevin_stefanski,kevin_stefanski,0.0,0.0,0,0
2024,DAL,2024-09-04,mike_mccarthy,True,,mike_mccarthy,mike_mccarthy,mike_mccarthy,mike_mccarthy,0.0,0.0,0,0
2024,DEN,2024-09-04,sean_payton,True,,sean_payton,sean_payton,sean_payton,sean_payton,0.0,0.0,0,0
2024,DET,2024-09-04,ben_johnson,True,,dan_campbell,ben_johnson,dan_campbell,ben_johnson,0.0,0.0,0,0
2024,GB,2024-09-04,matt_lafleur,True,,matt_lafleur,matt_lafleur,matt_lafleur,matt_lafleur,0.0,0.0,0,0
2024,HOU,2024-09-04,bobby_slowik,True,,demeco_ryans,bobby_slowik,demeco_ryans,bobby_slowik,0.0,0.0,0,0
2024,IND,2024-09-04,shane_steichen,True,,shane_steichen,shane_steichen,shane_steichen,shane_steichen,0.0,0.0,0,0
2024,JAX,2024-09-04,press_taylor,True,,doug_pederson,doug_pederson,doug_pederson,doug_pederson,1.0,0.0,0,0
2024,KC,2024-09-04,andy_reid,True,,andy_reid,andy_reid,andy_reid,andy_reid,0.0,0.0,0,0
2024,LA,2024-09-04,sean_mcvay,True,,sean_mcvay,sean_mcvay,sean_mcvay,sean_mcvay,0.0,0.0,0,0
2024,LAC,2024-09-04,greg_roman,True,,jim_harbaugh,kellen_moore,giff_smith,kellen_moore,1.0,1.0,0,0
2024,LV,2024-09-04,luke_getsy,True,,antonio_pierce,josh_mcdaniels,antonio_pierce,josh_mcdaniels,1.0,0.0,0,0
2024,MIA,2024-09-04,mike_mcdaniel,True,,mike_mcdaniel,mike_mcdaniel,mike_mcdaniel,mike_mcdaniel,0.0,0.0,0,0
2024,MIN,2024-09-04,kevin_oconnell,True,,kevin_oconnell,kevin_oconnell,kevin_oconnell,kevin_oconnell,0.0,0.0,0,0
2024,NE,2024-09-04,alex_van_pelt,True,,jerod_mayo,bill_obrien,bill_belichick,bill_obrien,1.0,1.0,0,0
2024,NO,2024-09-04,klint_kubiak,True,,dennis_allen,pete_carmichael,dennis_allen,pete_carmichael,1.0,0.0,0,0
2024,NYG,2024-09-04,brian_daboll,True,,brian_daboll,mike_kafka,brian_daboll,mike_kafka,1.0,0.0,0,0
2024,NYJ,2024-09-04,nathaniel_hackett,True,,robert_saleh,nathaniel_hackett,robert_saleh,nathaniel_hackett,0.0,0.0,0,0
2024,PHI,2024-09-04,kellen_moore,True,,nick_sirianni,brian_johnson,nick_sirianni,brian_johnson,1.0,0.0,0,0
2024,PIT,2024-09-04,arthur_smith,True,,mike_tomlin,matt_canada,mike_tomlin,matt_canada,1.0,0.0,0,0
2024,SEA,2024-09-04,ryan_grubb,True,,mike_macdonald,shane_waldron,pete_carroll,shane_waldron,1.0,1.0,0,0
2024,SF,2024-09-04,kyle_shanahan,True,,kyle_shanahan,kyle_shanahan,kyle_shanahan,kyle_shanahan,0.0,0.0,0,0
2024,TB,2024-09-04,liam_coen,True,,todd_bowles,dave_canales,todd_bowles,dave_canales,1.0,0.0,0,0
2024,TEN,2024-09-04,brian_callahan,True,,brian_callahan,tim_kelly,mike_vrabel,tim_kelly,1.0,1.0,0,0
2024,WAS,2024-09-04,kliff_kingsbury,True,,dan_quinn,eric_bieniemy,ron_rivera,eric_bieniemy,1.0,1.0,0,0
2025,ARI,2025-09-03,drew_petzing,True,,jonathan_gannon,drew_petzing,jonathan_gannon,drew_petzing,0.0,0.0,0,0
2025,ATL,2025-09-03,zac_robinson,True,,raheem_morris,zac_robinson,raheem_morris,zac_robinson,0.0,0.0,0,0
2025,BAL,2025-09-03,todd_monken,True,,john_harbaugh,todd_monken,john_harbaugh,todd_monken,0.0,0.0,0,0
2025,BUF,2025-09-03,joe_brady,True,,sean_mcdermott,joe_brady,sean_mcdermott,joe_brady,0.0,0.0,0,0
2025,CAR,2025-09-03,dave_canales,True,,dave_canales,dave_canales,dave_canales,dave_canales,0.0,0.0,0,0
2025,CHI,2025-09-03,ben_johnson,True,,ben_johnson,shane_waldron,matt_eberflus,shane_waldron,1.0,1.0,0,0
2025,CIN,2025-09-03,zac_taylor,True,,zac_taylor,zac_taylor,zac_taylor,zac_taylor,0.0,0.0,0,0
2025,CLE,2025-09-03,kevin_stefanski,True,,kevin_stefanski,kevin_stefanski,kevin_stefanski,kevin_stefanski,0.0,0.0,0,0
2025,DAL,2025-09-03,brian_schottenheimer,True,,brian_schottenheimer,mike_mccarthy,mike_mccarthy,mike_mccarthy,1.0,1.0,0,0
2025,DEN,2025-09-03,sean_payton,True,,sean_payton,sean_payton,sean_payton,sean_payton,0.0,0.0,0,0
2025,DET,2025-09-03,john_morton,True,,dan_campbell,ben_johnson,dan_campbell,ben_johnson,1.0,0.0,0,0
2025,GB,2025-09-03,matt_lafleur,True,,matt_lafleur,matt_lafleur,matt_lafleur,matt_lafleur,0.0,0.0,0,0
2025,HOU,2025-09-03,nick_caley,True,,demeco_ryans,bobby_slowik,demeco_ryans,bobby_slowik,1.0,0.0,0,0
2025,IND,2025-09-03,shane_steichen,True,,shane_steichen,shane_steichen,shane_steichen,shane_steichen,0.0,0.0,0,0
2025,JAX,2025-09-03,liam_coen,True,,liam_coen,press_taylor,doug_pederson,press_taylor,1.0,1.0,0,0
2025,KC,2025-09-03,andy_reid,True,,andy_reid,andy_reid,andy_reid,andy_reid,0.0,0.0,0,0
2025,LA,2025-09-03,sean_mcvay,True,,sean_mcvay,sean_mcvay,sean_mcvay,sean_mcvay,0.0,0.0,0,0
2025,LAC,2025-09-03,greg_roman,True,,jim_harbaugh,greg_roman,jim_harbaugh,greg_roman,0.0,0.0,0,0
2025,LV,2025-09-03,chip_kelly,True,,pete_carroll,luke_getsy,antonio_pierce,luke_getsy,1.0,1.0,0,0
2025,MIA,2025-09-03,mike_mcdaniel,True,,mike_mcdaniel,mike_mcdaniel,mike_mcdaniel,mike_mcdaniel,0.0,0.0,0,0
2025,MIN,2025-09-03,kevin_oconnell,True,,kevin_oconnell,kevin_oconnell,kevin_oconnell,kevin_oconnell,0.0,0.0,0,0
2025,NE,2025-09-03,josh_mcdaniels,True,,mike_vrabel,alex_van_pelt,jerod_mayo,alex_van_pelt,1.0,1.0,0,0
2025,NO,2025-09-03,kellen_moore,True,,kellen_moore,klint_kubiak,dennis_allen,klint_kubiak,1.0,1.0,0,0
2025,NYG,2025-09-03,,False,pre_cutoff_ambiguity,brian_daboll,brian_daboll,brian_daboll,brian_daboll,,0.0,1,0
2025,NYJ,2025-09-03,tanner_engstrand,True,,aaron_glenn,nathaniel_hackett,robert_saleh,nathaniel_hackett,1.0,1.0,0,0
2025,PHI,2025-09-03,kevin_patullo,True,,nick_sirianni,kellen_moore,nick_sirianni,kellen_moore,1.0,0.0,0,0
2025,PIT,2025-09-03,arthur_smith,True,,mike_tomlin,arthur_smith,mike_tomlin,arthur_smith,0.0,0.0,0,0
2025,SEA,2025-09-03,klint_kubiak,True,,mike_macdonald,ryan_grubb,mike_macdonald,ryan_grubb,1.0,0.0,0,0
2025,SF,2025-09-03,kyle_shanahan,True,,kyle_shanahan,kyle_shanahan,kyle_shanahan,kyle_shanahan,0.0,0.0,0,0
2025,TB,2025-09-03,josh_grizzard,True,,todd_bowles,liam_coen,todd_bowles,liam_coen,1.0,0.0,0,0
2025,TEN,2025-09-03,brian_callahan,True,,brian_callahan,brian_callahan,brian_callahan,brian_callahan,0.0,0.0,0,0
2025,WAS,2025-09-03,kliff_kingsbury,True,,dan_quinn,kliff_kingsbury,dan_quinn,kliff_kingsbury,0.0,0.0,0,0
2026,ARI,2026-07-21,mike_lafleur,True,,jonathan_gannon,drew_petzing,jonathan_gannon,drew_petzing,1.0,0.0,0,0
2026,ATL,2026-07-21,tommy_rees,True,,raheem_morris,zac_robinson,raheem_morris,zac_robinson,1.0,0.0,0,0
2026,BAL,2026-07-21,declan_doyle,True,,jesse_minter,todd_monken,john_harbaugh,todd_monken,1.0,1.0,0,0
2026,BUF,2026-07-21,joe_brady,True,,sean_mcdermott,joe_brady,sean_mcdermott,joe_brady,0.0,0.0,0,0
2026,CAR,2026-07-21,dave_canales,True,,dave_canales,dave_canales,dave_canales,dave_canales,0.0,0.0,0,0
2026,CHI,2026-07-21,ben_johnson,True,,ben_johnson,ben_johnson,ben_johnson,ben_johnson,0.0,0.0,0,0
2026,CIN,2026-07-21,zac_taylor,True,,zac_taylor,zac_taylor,zac_taylor,zac_taylor,0.0,0.0,0,0
2026,CLE,2026-07-21,todd_monken,True,,todd_monken,kevin_stefanski,kevin_stefanski,kevin_stefanski,1.0,1.0,0,0
2026,DAL,2026-07-21,brian_schottenheimer,True,,brian_schottenheimer,brian_schottenheimer,brian_schottenheimer,brian_schottenheimer,0.0,0.0,0,0
2026,DEN,2026-07-21,sean_payton,True,,sean_payton,sean_payton,sean_payton,sean_payton,0.0,0.0,0,0
2026,DET,2026-07-21,drew_petzing,True,,dan_campbell,john_morton,dan_campbell,john_morton,1.0,0.0,0,0
2026,GB,2026-07-21,matt_lafleur,True,,matt_lafleur,matt_lafleur,matt_lafleur,matt_lafleur,0.0,0.0,0,0
2026,HOU,2026-07-21,nick_caley,True,,demeco_ryans,nick_caley,demeco_ryans,nick_caley,0.0,0.0,0,0
2026,IND,2026-07-21,shane_steichen,True,,shane_steichen,shane_steichen,shane_steichen,shane_steichen,0.0,0.0,0,0
2026,JAX,2026-07-21,liam_coen,True,,liam_coen,liam_coen,liam_coen,liam_coen,0.0,0.0,0,0
2026,KC,2026-07-21,andy_reid,True,,andy_reid,andy_reid,andy_reid,andy_reid,0.0,0.0,0,0
2026,LA,2026-07-21,sean_mcvay,True,,sean_mcvay,sean_mcvay,sean_mcvay,sean_mcvay,0.0,0.0,0,0
2026,LAC,2026-07-21,mike_mcdaniel,True,,jim_harbaugh,greg_roman,jim_harbaugh,greg_roman,1.0,0.0,0,0
2026,LV,2026-07-21,klint_kubiak,True,,klint_kubliak,chip_kelly,pete_carroll,chip_kelly,1.0,1.0,0,0
2026,MIA,2026-07-21,bobby_slowik,True,,jeff_hafley,mike_mcdaniel,mike_mcdaniel,mike_mcdaniel,1.0,1.0,0,0
2026,MIN,2026-07-21,kevin_oconnell,True,,kevin_oconnell,kevin_oconnell,kevin_oconnell,kevin_oconnell,0.0,0.0,0,0
2026,NE,2026-07-21,josh_mcdaniels,True,,mike_vrabel,josh_mcdaniels,mike_vrabel,josh_mcdaniels,0.0,0.0,0,0
2026,NO,2026-07-21,kellen_moore,True,,kellen_moore,kellen_moore,kellen_moore,kellen_moore,0.0,0.0,0,0
2026,NYG,2026-07-21,matt_nagy,True,,john_harbaugh,mike_kafka,brian_daboll,mike_kafka,1.0,1.0,0,0
2026,NYJ,2026-07-21,frank_reich,True,,aaron_glenn,tanner_engstrand,aaron_glenn,tanner_engstrand,1.0,0.0,0,0
2026,PHI,2026-07-21,sean_mannion,True,,nick_sirianni,kevin_patullo,nick_sirianni,kevin_patullo,1.0,0.0,0,0
2026,PIT,2026-07-21,mike_mccarthy,True,,mike_mccarthy,arthur_smith,mike_tomlin,arthur_smith,1.0,1.0,0,0
2026,SEA,2026-07-21,brian_fleury,True,,mike_macdonald,klint_kubiak,mike_macdonald,klint_kubiak,1.0,0.0,0,0
2026,SF,2026-07-21,kyle_shanahan,True,,kyle_shanahan,kyle_shanahan,kyle_shanahan,kyle_shanahan,0.0,0.0,0,0
2026,TB,2026-07-21,zac_robinson,True,,todd_bowles,josh_grizzard,todd_bowles,josh_grizzard,1.0,0.0,0,0
2026,TEN,2026-07-21,brian_daboll,True,,robert_saleh,brian_callahan,brian_callahan,brian_callahan,1.0,1.0,0,0
2026,WAS,2026-07-21,david_blough,True,,dan_quinn,kliff_kingsbury,dan_quinn,kliff_kingsbury,1.0,0.0,0,0
