season,team,projection_cutoff,expected_opening_caller_id,eligible_at_cutoff,unknown_reason,fact_known_date,evidence_source_url,evidence_publisher,evidence_source_raw_date,evidence_source_date,evidence_source_precision,evidence_source_upper_bound,evidence_source_class,evidence_statement,conflict_status,n_evidence_items,attributing_source_key,attributing_source_upper_bound,attributing_source_precision,attributing_source_clears_cutoff,recovered_by_targeted_research,research_status,research_complete,retrospective_opening_caller_id,expectation_matched_actual
2018,CIN,2018-09-05,bill_lazor,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,bill_lazor,True
2018,CLE,2018-09-05,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,newsweek2018cle,2018-10-29,exact_day,False,False,not_individually_researched,False,todd_haley,
2018,DAL,2018-09-05,scott_linehan,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,scott_linehan,True
2018,DEN,2018-09-05,bill_musgrave,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,bill_musgrave,True
2018,DET,2018-09-05,jim_bob_cooter,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,jim_bob_cooter,True
2018,GB,2018-09-05,mike_mccarthy,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,mike_mccarthy,True
2018,HOU,2018-09-05,bill_obrien,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,bill_obrien,True
2018,IND,2018-09-05,frank_reich,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,frank_reich,True
2018,JAX,2018-09-05,nathaniel_hackett,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,nathaniel_hackett,True
2018,KC,2018-09-05,andy_reid,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,andy_reid,True
2018,LA,2018-09-05,sean_mcvay,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,sean_mcvay,True
2018,LAC,2018-09-05,ken_whisenhunt,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,ken_whisenhunt,True
2018,LV,2018-09-05,jon_gruden,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,jon_gruden,True
2018,MIA,2018-09-05,adam_gase,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,adam_gase,True
2018,MIN,2018-09-05,john_defilippo,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,john_defilippo,True
2018,NE,2018-09-05,josh_mcdaniels,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,josh_mcdaniels,True
2018,NO,2018-09-05,sean_payton,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,sean_payton,True
2018,NYG,2018-09-05,pat_shurmur,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,pat_shurmur,True
2018,NYJ,2018-09-05,jeremy_bates,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,jeremy_bates,True
2018,PHI,2018-09-05,doug_pederson,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,doug_pederson,True
2018,PIT,2018-09-05,randy_fichtner,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,randy_fichtner,True
2018,SEA,2018-09-05,brian_schottenheimer,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,brian_schottenheimer,True
2018,SF,2018-09-05,kyle_shanahan,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,kyle_shanahan,True
2018,TB,2018-09-05,dirk_koetter,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,dirk_koetter,True
2018,TEN,2018-09-05,matt_lafleur,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,matt_lafleur,True
2018,WAS,2018-09-05,jay_gruden,True,,2018-06-28,https://fantasyindex.com/2018/06/28/ian-allan/offensive-coaches,Fantasy Index,2018-06-28,2018-06-28,exact_day,2018-06-28,attributing_source,"Attributing source, published before the cutoff.",none,1,fantasyindex2018,2018-06-28,exact_day,True,False,recovered_eligible,True,jay_gruden,True
2019,ARI,2019-09-04,,False,unresolved_historical_attribution,,,,,,,,,,none,0,,,missing,False,False,source_date_unverifiable,True,,
2019,ATL,2019-09-04,,False,unresolved_historical_attribution,,,,,,,,,,none,0,,,missing,False,False,source_date_unverifiable,True,,
2019,BAL,2019-09-04,,False,unresolved_historical_attribution,,,,,,,,,,none,0,,,missing,False,False,searched_no_qualifying_source,True,,
2019,BUF,2019-09-04,,False,unresolved_historical_attribution,,,,,,,,,,none,0,,,missing,False,False,searched_no_qualifying_source,True,,
2019,CAR,2019-09-04,norv_turner,True,,2019-07-29,https://espn.com/espn/wire?id=27281550&section=nfl,ESPN,2019-07-29,2019-07-29,exact_day,2019-07-29,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2019car,2019-07-29,exact_day,True,False,recovered_eligible,False,norv_turner,True
2019,CHI,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,espn2020chi,2020-01-13,exact_day,False,False,searched_no_qualifying_source,True,matt_nagy,
2019,CIN,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,espn2020cin,2020-11-12,exact_day,False,False,source_date_unverifiable,True,zac_taylor,
2019,CLE,2019-09-04,freddie_kitchens,True,,2019-01-14,https://dawgpounddaily.com/2019/01/14/cleveland-browns-freddie-kitchens-calling-plays-hc-not-concern/,Dawg Pound Daily,"January 14, 2019",2019-01-14,exact_day,2019-01-14,contemporaneous_reporting,"Reports Kitchens' own announcement: 'Kitchens announced the expected on Monday, saying that he will continue to be the offensive play-caller in 2019, despite his new role as the head coach.' The later explicit Kitchens quote ('That's not gonna happen', ESPN/Tony Grossi) is 2019-09-23 -- POST-cutoff and therefore NOT used.",none,1,espn2019cle,2019-09-23,exact_day,False,True,recovered_eligible,True,freddie_kitchens,True
2019,DAL,2019-09-04,kellen_moore,True,,2019-08-15,https://www.theringer.com/nfl-preview/2019/8/15/20806357/dallas-cowboys-new-offense-dak-prescott-ezekiel-elliott-kellen-moore,The Ringer,2019-08-15,2019-08-15,exact_day,2019-08-15,attributing_source,"Attributing source, published before the cutoff.",none,1,ringer2019dal_linehan,2019-08-15,exact_day,True,False,recovered_eligible,False,kellen_moore,True
2019,DEN,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,si2019den,2019-12-09,exact_day,False,False,source_date_unverifiable,True,rich_scangarello,
2019,DET,2019-09-04,,False,unresolved_historical_attribution,,,,,,,,,,none,0,,,missing,False,False,source_date_unverifiable,True,,
2019,GB,2019-09-04,matt_lafleur,True,,2019-01-18,https://www.espn.com/blog/green-bay-packers/post/_/id/46728/lafleur-hackett-plan-run-the-ball-then-let-aaron-rodgers-go-play,ESPN,2019-01-18,2019-01-18,exact_day,2019-01-18,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2019gb,2019-01-18,exact_day,True,False,recovered_eligible,False,matt_lafleur,True
2019,HOU,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,espn2020hou,2020-02-25,exact_day,False,False,searched_no_qualifying_source,True,bill_obrien,
2019,IND,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,nbcp2021ind,2021-01-22,exact_day,False,False,searched_no_qualifying_source,True,frank_reich,
2019,JAX,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,si2020jax,2020-01-16,exact_day,False,False,source_date_unverifiable,True,john_defilippo,
2019,KC,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,forbes2026kc,2026-01-27,exact_day,False,False,searched_no_qualifying_source,True,andy_reid,
2019,LA,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,nbcla2019la,2019-09-16,exact_day,False,False,searched_no_qualifying_source,True,sean_mcvay,
2019,LAC,2019-09-04,,False,missing_or_uncertain_date,,,,,,,,,,none,0,,,missing,False,False,searched_no_qualifying_source,True,ken_whisenhunt,
2019,LV,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,nbc2021lv,2021-10-13,exact_day,False,False,searched_no_qualifying_source,True,jon_gruden,
2019,MIA,2019-09-04,chad_oshea,True,,2019-02-20,https://www.espn.com/blog/miami-dolphins/post/_/id/28727/expect-chad-osheas-dolphins-offense-to-emphasize-playmakers,ESPN,2019-02-20,2019-02-20,exact_day,2019-02-20,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2019mia,2019-02-20,exact_day,True,False,recovered_eligible,False,chad_oshea,True
2019,MIN,2019-09-04,kevin_stefanski,True,,2019-01-10,https://www.nfl.com/news/kevin-stefanski-returning-as-minnesota-vikings-oc-0ap3000001009202,NFL.com,2019-01-10,2019-01-10,exact_day,2019-01-10,attributing_source,"Attributing source, published before the cutoff.",none,1,nfl2019min,2019-01-10,exact_day,True,False,recovered_eligible,False,kevin_stefanski,True
2019,NE,2019-09-04,,False,unresolved_historical_attribution,,,,,,,,,,none,0,,,missing,False,False,searched_no_qualifying_source,True,,
2019,NO,2019-09-04,,False,unresolved_historical_attribution,,,,,,,,,,none,0,,,missing,False,False,searched_no_qualifying_source,True,,
2019,NYG,2019-09-04,,False,unresolved_historical_attribution,,,,,,,,,,none,0,,,missing,False,False,searched_no_qualifying_source,True,,
2019,NYJ,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,cbs2020nyj,2020-10-26,exact_day,False,False,source_date_unverifiable,True,adam_gase,
2019,PHI,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,inq2020phi,2020-01-09,exact_day,False,False,searched_no_qualifying_source,True,doug_pederson,
2019,PIT,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,steelersdepot2019pit,2019-12-22,exact_day,False,False,searched_no_qualifying_source,True,randy_fichtner,
2019,SEA,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,sea2019two,2021-01-12,exact_day,False,False,searched_no_qualifying_source,True,brian_schottenheimer,
2019,SF,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,espn2020sf,2020-02-06,exact_day,False,False,searched_no_qualifying_source,True,kyle_shanahan,
2019,TB,2019-09-04,byron_leftwich,True,,2019-01-10,https://profootballtalk.nbcsports.com/2019/01/10/byron-leftwich-will-call-offensive-plays-for-buccaneers/,ProFootballTalk (NBC Sports),"January 10, 2019 (URL path date)",2019-01-10,exact_day,2019-01-10,contemporaneous_reporting,"Headline states outright that Byron Leftwich WILL CALL offensive plays for the Buccaneers. Corroborated by Tampa Bay Times 2019-01-09, 'Bruce Arians: Byron Leftwich will be the Buccaneers' offensive play-caller in 2019', reporting Arians' announcement on The Rich Eisen Show.",none,1,tampabay2019tb,2019-11-09,exact_day,False,True,recovered_eligible,True,byron_leftwich,True
2019,TEN,2019-09-04,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,cbs2020ten,2020-01-19,exact_day,False,False,searched_no_qualifying_source,True,arthur_smith,
2019,WAS,2019-09-04,,False,missing_or_uncertain_date,,,,,,,,,,none,0,,,missing,False,False,searched_no_qualifying_source,True,jay_gruden,
2020,ARI,2020-09-09,kliff_kingsbury,True,,2020-08-12,https://www.pff.com/news/nfl-best-offensive-play-callers-heading-into-2020-season,PFF,"Posted Aug 12, 2020 9:15 am EDT",2020-08-12,exact_day,2020-08-12,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Kliff Kingsbury as the ARI play caller heading into 2020.,none,1,yardbarker2020,2020-10-22,exact_day,False,True,recovered_eligible,True,kliff_kingsbury,True
2020,ATL,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,dirk_koetter,
2020,BAL,2020-09-09,greg_roman,True,,2020-08-12,https://www.pff.com/news/nfl-best-offensive-play-callers-heading-into-2020-season,PFF,"Posted Aug 12, 2020 9:15 am EDT",2020-08-12,exact_day,2020-08-12,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Greg Roman as the BAL play caller heading into 2020.,none,1,yardbarker2020,2020-10-22,exact_day,False,True,recovered_eligible,True,greg_roman,True
2020,BUF,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,brian_daboll,
2020,CAR,2020-09-09,joe_brady,True,,2020-09-09,https://www.espn.com/blog/carolina-panthers/post/_/id/33978/panthers-joe-brady-brings-next-gen-approach-and-mystery-to-opener,ESPN,"David Newton Sep 9, 2020, 06:00 AM ET",2020-09-09,exact_day,2020-09-09,espn_nfl_reporting,"Season-opener preview treating Brady as Carolina's play caller: 'Brady hasn't called a complete game in his coaching career.' Published ON the 2020 cutoff (2020-09-09), before the first regular-season game (2020-09-10).",none,1,yardbarker2020,2020-10-22,exact_day,False,True,recovered_eligible,True,joe_brady,True
2020,CHI,2020-09-09,,False,missing_or_uncertain_date,,,,,,,,,,none,0,,,missing,False,False,not_individually_researched,False,matt_nagy,
2020,CIN,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,zac_taylor,
2020,CLE,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,kevin_stefanski,
2020,DAL,2020-09-09,kellen_moore,True,,2020-08-12,https://www.pff.com/news/nfl-best-offensive-play-callers-heading-into-2020-season,PFF,"Posted Aug 12, 2020 9:15 am EDT",2020-08-12,exact_day,2020-08-12,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Kellen Moore as the DAL play caller heading into 2020.,none,1,yardbarker2020,2020-10-22,exact_day,False,True,recovered_eligible,True,kellen_moore,True
2020,DEN,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,pat_shurmur,
2020,DET,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,darrell_bevell,
2020,GB,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,matt_lafleur,
2020,HOU,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,tim_kelly,
2020,IND,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,frank_reich,
2020,JAX,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,jay_gruden,
2020,KC,2020-09-09,andy_reid,True,,2020-08-12,https://www.pff.com/news/nfl-best-offensive-play-callers-heading-into-2020-season,PFF,"Posted Aug 12, 2020 9:15 am EDT",2020-08-12,exact_day,2020-08-12,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Andy Reid as the KC play caller heading into 2020.,none,1,yardbarker2020,2020-10-22,exact_day,False,True,recovered_eligible,True,andy_reid,True
2020,LA,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,sean_mcvay,
2020,LAC,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,shane_steichen,
2020,LV,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,jon_gruden,
2020,MIA,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,chan_gailey,
2020,MIN,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,gary_kubiak,
2020,NE,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,josh_mcdaniels,
2020,NO,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,sean_payton,
2020,NYG,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,jason_garrett,
2020,NYJ,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,adam_gase,
2020,PHI,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,doug_pederson,
2020,PIT,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,randy_fichtner,
2020,SEA,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,brian_schottenheimer,
2020,SF,2020-09-09,kyle_shanahan,True,,2020-08-12,https://www.pff.com/news/nfl-best-offensive-play-callers-heading-into-2020-season,PFF,"Posted Aug 12, 2020 9:15 am EDT",2020-08-12,exact_day,2020-08-12,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Kyle Shanahan as the SF play caller heading into 2020.,none,1,yardbarker2020,2020-10-22,exact_day,False,True,recovered_eligible,True,kyle_shanahan,True
2020,TB,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,byron_leftwich,
2020,TEN,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,arthur_smith,
2020,WAS,2020-09-09,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2020,2020-10-22,exact_day,False,False,not_individually_researched,False,scott_turner,
2021,ARI,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,kliff_kingsbury,
2021,ATL,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,arthur_smith,
2021,BAL,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,greg_roman,
2021,BUF,2021-09-08,brian_daboll,True,,2021-06-09,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-entering-2021-season,PFF,"Posted Jun 9, 2021 6:15 am EDT",2021-06-09,exact_day,2021-06-09,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Brian Daboll as the BUF play caller entering 2021.,none,1,yardbarker2021,2021-10-18,exact_day,False,True,recovered_eligible,True,brian_daboll,True
2021,CAR,2021-09-08,joe_brady,True,,2021-06-09,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-entering-2021-season,PFF,"Posted Jun 9, 2021 6:15 am EDT",2021-06-09,exact_day,2021-06-09,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Joe Brady as the CAR play caller entering 2021.,none,1,yardbarker2021,2021-10-18,exact_day,False,True,recovered_eligible,True,joe_brady,True
2021,CHI,2021-09-08,matt_nagy,True,,2021-04-02,https://www.cbssports.com/nfl/news/matt-nagy-returning-to-play-calling-for-bears-offense-enthusiastic-about-andy-dalton-at-quarterback,CBS Sports,"April 2, 2021 at 4:45 pm ET",2021-04-02,exact_day,2021-04-02,coach_press_conference,"Nagy, first person, on a conference call with reporters: 'I'm going to be the one calling plays this year.' Direct statement of play-calling responsibility.",none,1,yardbarker2021,2021-10-18,exact_day,False,True,recovered_eligible,True,matt_nagy,True
2021,CIN,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,zac_taylor,
2021,CLE,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,kevin_stefanski,
2021,DAL,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,kellen_moore,
2021,DEN,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,pat_shurmur,
2021,DET,2021-09-08,,False,unresolved_historical_attribution,,,,,,,,,,none,0,,,missing,False,False,not_individually_researched,False,,
2021,GB,2021-09-08,matt_lafleur,True,,2021-06-09,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-entering-2021-season,PFF,"Posted Jun 9, 2021 6:15 am EDT",2021-06-09,exact_day,2021-06-09,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Matt Lafleur as the GB play caller entering 2021.,none,1,yardbarker2021,2021-10-18,exact_day,False,True,recovered_eligible,True,matt_lafleur,True
2021,HOU,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,tim_kelly,
2021,IND,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,frank_reich,
2021,JAX,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,darrell_bevell,
2021,KC,2021-09-08,andy_reid,True,,2021-06-09,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-entering-2021-season,PFF,"Posted Jun 9, 2021 6:15 am EDT",2021-06-09,exact_day,2021-06-09,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Andy Reid as the KC play caller entering 2021.,none,1,yardbarker2021,2021-10-18,exact_day,False,True,recovered_eligible,True,andy_reid,True
2021,LA,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,sean_mcvay,
2021,LAC,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,joe_lombardi,
