player_id,player,position,metric_name,raw_value,qualifier_flag,coverage_flag,pct_among_2025_qualifiers,disclosure,is_rookie_context,draft_round,draft_pick,pct_among_2026_drafted_class
00-0031408,Mike Evans,WR,xYAC+/-,-0.6184795927270086,True,qualified,5.0,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0039919,Rome Odunze,WR,xYAC+/-,0.9749289489800166,True,qualified,81.7,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0039064,Zay Flowers,WR,xYAC+/-,0.1959025097963476,True,qualified,36.7,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0037240,Jameson Williams,WR,xYAC+/-,1.840982662601295,True,qualified,94.2,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0031381,Davante Adams,WR,xYAC+/-,-0.6102296754580903,True,qualified,5.8,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0035659,Terry McLaurin,WR,xYAC+/-,0.08360039906109362,True,qualified,29.2,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0041438,Carnell Tate,WR,college_rec_yds_share_2025,0.22785160575858251,False,rookie_no_prior_season,,Rookie: college production context (different instrument than veteran rows — not directly comparable). Descriptive only; not validated; never combined with other board signals.,True,1,4,45.2
00-0038124,Christian Watson,WR,xYAC+/-,0.7449695677261374,True,qualified,67.5,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0041029,Jordyn Tyson,WR,college_rec_yds_share_2025,0.255466472303207,False,rookie_no_prior_season,,Rookie: college production context (different instrument than veteran rows — not directly comparable). Descriptive only; not validated; never combined with other board signals.,True,1,8,58.1
00-0039893,Brian Thomas,WR,xYAC+/-,0.2518726496674901,True,qualified,40.0,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0034827,DJ Moore,WR,xYAC+/-,0.6099194755839346,True,qualified,56.7,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0037664,Alec Pierce,WR,xYAC+/-,1.277728300330324,True,qualified,87.5,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0038606,Parker Washington,WR,xYAC+/-,1.73018754269504,True,qualified,93.3,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0034348,Courtland Sutton,WR,xYAC+/-,0.11508914575137519,True,qualified,33.3,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0039849,Marvin Harrison,WR,xYAC+/-,0.6372885258224761,True,qualified,60.0,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0035640,DK Metcalf,WR,xYAC+/-,2.8053312561478903,True,qualified,99.2,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0038559,Michael Wilson,WR,xYAC+/-,0.5737247600414466,True,qualified,55.8,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0040867,Makai Lemon,WR,college_rec_yds_share_2025,0.2999189408268036,False,rookie_no_prior_season,,Rookie: college production context (different instrument than veteran rows — not directly comparable). Descriptive only; not validated; never combined with other board signals.,True,1,20,80.6
00-0034960,Jakobi Meyers,WR,xYAC+/-,0.3350269468008644,True,qualified,45.0,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0039916,Ricky Pearsall,WR,xYAC+/-,-0.7375391056217624,True,qualified,4.2,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0033921,Chris Godwin,WR,xYAC+/-,2.1981631419739625,True,qualified,97.5,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0036252,Michael Pittman,WR,xYAC+/-,0.4207668233996258,True,qualified,50.0,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0038117,Wan'Dale Robinson,WR,xYAC+/-,0.34481725246261075,True,qualified,46.7,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0038544,Quentin Johnston,WR,xYAC+/-,0.751558103025554,True,qualified,68.3,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0037816,Romeo Doubs,WR,xYAC+/-,0.36241829172258466,True,qualified,47.5,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0038994,Jordan Addison,WR,xYAC+/-,0.6265016269309078,True,qualified,59.2,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0037261,Khalil Shakir,WR,xYAC+/-,1.8837417064048285,True,qualified,95.0,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0040718,Travis Hunter,WR,xYAC+/-,0.7621094817689293,True,qualified,69.2,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0041547,KC Concepcion,WR,college_rec_yds_share_2025,0.27106227106227104,False,rookie_no_prior_season,,Rookie: college production context (different instrument than veteran rows — not directly comparable). Descriptive only; not validated; never combined with other board signals.,True,1,24,71.0
00-0039491,Jalen Coker,WR,xYAC+/-,,False,below_vendor_qualifier,,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0038997,Josh Downs,WR,xYAC+/-,0.1343339505280543,True,qualified,34.2,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0031588,Stefon Diggs,WR,xYAC+/-,0.8458535333886728,True,qualified,76.7,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0040667,Matthew Golden,WR,xYAC+/-,,False,below_vendor_qualifier,,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0039146,Jayden Reed,WR,xYAC+/-,,False,below_vendor_qualifier,,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0039894,Xavier Worthy,WR,xYAC+/-,-0.4620464310351897,True,qualified,11.7,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0036259,Jauan Jennings,WR,xYAC+/-,0.710569590015091,True,qualified,64.2,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0041037,Denzel Boston,WR,college_rec_yds_share_2025,0.2570307390451275,False,rookie_no_prior_season,,Rookie: college production context (different instrument than veteran rows — not directly comparable). Descriptive only; not validated; never combined with other board signals.,True,2,39,61.3
00-0040130,Jayden Higgins,WR,xYAC+/-,-0.09231228436505301,True,qualified,24.2,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0041511,Omar Cooper,WR,college_rec_yds_share_2025,0.2451523545706371,False,rookie_no_prior_season,,Rookie: college production context (different instrument than veteran rows — not directly comparable). Descriptive only; not validated; never combined with other board signals.,True,1,30,51.6
00-0033040,Tyreek Hill,WR,xYAC+/-,,False,not_in_2026_dataset,,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0035719,Deebo Samuel,WR,xYAC+/-,1.088712527554387,True,qualified,85.0,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0041040,Antonio Williams,WR,college_rec_yds_share_2025,0.1550250515767757,False,rookie_no_prior_season,,Rookie: college production context (different instrument than veteran rows — not directly comparable). Descriptive only; not validated; never combined with other board signals.,True,3,71,12.9
00-0036407,Jerry Jeudy,WR,xYAC+/-,-0.02493368928538775,True,qualified,26.7,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0037545,Rashid Shaheed,WR,xYAC+/-,-0.2521023212052649,True,qualified,15.8,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
00-0039890,Adonai Mitchell,WR,xYAC+/-,0.8370694843508864,True,qualified,75.0,"Descriptive 2025 efficiency only (H7 pre-registered null, 2026-07-12: not predictive of market error). Never combined with other board signals.",False,,,
